"grid_cell","round","date","prev","N"
4226,10,2016-02-09,0.125874125874126,154
4227,1,2012-06-14,1,22
4227,3,2012-10-29,0.272727272727273,26
4228,1,2012-06-14,0.857142857142857,9
4228,3,2012-10-29,0.222222222222222,9
4229,1,2012-06-29,0.138888888888889,41
4229,2,2012-08-19,0.181818181818182,13
4229,3,2012-10-28,0.235294117647059,17
4229,6,2013-10-17,0.0909090909090909,22
4229,7,2014-12-15,0.0909090909090909,22
4229,8,2015-02-19,0,16
4229,9,2015-09-14,0.375,16
4230,8,2015-02-19,0.2,5
4230,9,2015-09-14,0.333333333333333,3
4231,2,2012-08-28,0.333333333333333,16
4231,7,2014-12-17,0,7
4232,1,2012-06-26,0.375,9
4232,2,2012-08-27,0.375,11
4232,3,2012-11-13,0.0909090909090909,19
4232,6,2013-10-21,0.333333333333333,7
4233,1,2012-06-12,0.0833333333333333,42
4233,2,2012-09-05,0.130434782608696,33
4233,3,2012-11-19,0,24
4233,6,2013-10-13,0.08,27
4233,7,2014-12-28,0.1,10
4233,8,2015-03-02,0,12
4233,9,2015-09-23,0.0689655172413793,29
4234,8,2015-03-02,0.0714285714285714,14
4235,6,2013-10-09,0.111111111111111,10
4236,1,2012-06-07,0.15,21
4236,3,2012-11-09,0.0476190476190476,22
4236,4,2013-06-25,0.230769230769231,19
4236,5,2013-08-14,0.0769230769230769,14
4236,6,2013-09-27,0,4
4236,7,2014-12-11,0,17
4236,8,2015-02-24,0,10
4236,9,2015-09-13,0,21
4237,1,2012-06-06,0.75,6
4237,3,2012-11-09,0,6
4237,4,2013-06-25,0,6
4237,6,2013-09-27,0,4
4237,7,2014-12-10,0.4,5
4237,9,2015-09-12,0,6
4238,8,2015-02-24,0,10
4239,7,2014-12-09,0.1,20
4239,8,2015-02-21,0,32
4239,9,2015-09-21,0,24
4239,10,2016-02-10,0,19
4240,7,2014-12-10,0,19
4240,9,2015-09-18,0,5
4240,10,2016-02-19,0,10
4241,8,2015-02-12,0,12
4241,9,2015-09-18,0,5
4241,10,2016-02-23,0,7
4242,7,2014-12-17,0,8
4242,8,2015-02-20,0,8
4242,10,2016-02-23,0,10
4243,7,2014-12-12,0.0625,16
4243,8,2015-02-20,0,4
4243,9,2015-09-22,0,24
4243,10,2016-02-23,0,11
4244,7,2014-12-15,0,8
4244,9,2015-10-01,0,9
4244,10,2016-02-16,0,8
4245,7,2014-12-05,0,236
4245,9,2015-09-15,0.00943396226415094,110
4245,10,2016-02-15,0.0101010101010101,99
4246,7,2014-12-11,0,33
4246,9,2015-09-27,0,28
4246,10,2016-02-24,0,29
4247,7,2014-12-02,0,137
4247,9,2015-10-04,0,37
4248,7,2015-01-04,0,54
4249,9,2015-09-24,0,15
4249,10,2016-02-22,0,84
4250,9,2015-09-25,0,19
4250,10,2016-02-25,0.0181818181818182,58
4251,1,2012-06-11,0,76
4251,2,2012-08-17,0,69
4251,3,2012-10-27,0,54
4251,4,2013-06-03,0,65
4251,5,2013-08-05,0,70
4251,6,2013-09-30,0,55
4252,1,2012-06-12,0,290
4252,2,2012-08-18,0,277
4252,3,2012-10-29,0.00505050505050505,247
4252,4,2013-06-05,0.0108695652173913,238
4252,5,2013-08-07,0,228
4252,6,2013-10-02,0,244
4253,1,2012-06-22,0,18
4253,2,2012-08-21,0,9
4253,3,2012-10-29,0,18
4253,4,2013-06-18,0,17
4253,5,2013-08-15,0,12
4253,6,2013-10-17,0,28
4254,1,2012-06-04,0.0123456790123457,108
4254,2,2012-08-15,0,91
4254,3,2012-10-23,0,72
4254,4,2013-05-31,0.0135135135135135,89
4254,5,2013-08-03,0,74
4254,6,2013-09-28,0.0142857142857143,87
4255,1,2012-06-04,0.0384615384615385,29
4255,2,2012-08-15,0.0434782608695652,30
4255,3,2012-10-23,0,23
4255,4,2013-05-31,0,11
4255,5,2013-08-03,0,16
4255,6,2013-09-28,0,13
4256,10,2016-02-22,0,11
4257,10,2016-02-22,0,9
4258,2,2012-09-03,0.0666666666666667,17
4258,4,2013-06-02,0.857142857142857,14
4258,5,2013-08-16,0.65,21
4258,6,2013-10-11,0.636363636363636,11
4258,7,2014-12-19,0.521739130434783,23
4258,9,2015-09-15,0.545454545454545,11
4258,10,2016-02-17,0.333333333333333,22
4259,1,2012-06-05,0.619047619047619,50
4259,2,2012-09-03,0.282051282051282,39
4259,3,2012-10-23,0.5,21
4259,4,2013-06-02,0.641025641025641,39
4259,5,2013-08-16,0.55,61
4259,6,2013-10-11,0.393939393939394,34
4259,7,2014-12-19,0.0769230769230769,13
4259,9,2015-09-15,0.466666666666667,15
4259,10,2016-02-17,0.214285714285714,15
4260,1,2012-06-14,0.5,2
4260,9,2015-09-11,0.176470588235294,34
4261,8,2015-02-26,0.1,10
4262,1,2012-06-26,0.444444444444444,11
4263,10,2016-02-22,0.25,5
4264,8,2015-02-09,0,9
4264,9,2015-09-16,0,19
4264,10,2016-02-17,0,21
4265,7,2014-12-21,0.111111111111111,9
4265,9,2015-10-05,0.166666666666667,6
4266,7,2014-12-11,0,35
4266,8,2015-02-11,0,13
4266,9,2015-09-18,0,28
4266,10,2016-02-24,0,25
4267,7,2014-12-12,0,7
4267,8,2015-02-11,0,3
4267,9,2015-09-24,0,3
4268,7,2014-12-12,0,2
4268,8,2015-02-20,0,11
4268,9,2015-09-22,0,9
4268,10,2016-02-23,0,7
4269,7,2014-12-16,0,51
4269,9,2015-09-22,0,19
4270,7,2014-12-15,0,26
4270,9,2015-09-21,0,30
4270,10,2016-02-27,0,14
4271,7,2014-12-15,0,9
4271,9,2015-09-17,0,10
4271,10,2016-02-13,0,30
4272,7,2014-12-08,0,23
4272,9,2015-09-14,0,15
4272,10,2016-02-12,0,24
4273,7,2014-12-03,0,83
4273,9,2015-09-28,0,65
4273,10,2016-02-22,0,48
4274,7,2014-12-03,0,32
4274,9,2015-09-21,0.0833333333333333,14
4274,10,2016-02-10,0,3
4275,7,2015-01-02,0,7
4275,9,2015-09-23,0,7
4275,10,2016-02-21,0,8
4276,10,2016-03-04,0,31
4277,10,2016-02-22,0,23
4278,10,2016-03-02,0.0384615384615385,26
4279,1,2012-06-11,0,16
4279,2,2012-08-18,0,21
4279,3,2012-10-27,0,22
4279,4,2013-06-04,0,3
4279,5,2013-08-05,0,13
4279,6,2013-09-30,0,37
4280,1,2012-06-22,0,6
4280,2,2012-09-02,0,6
4280,3,2012-11-13,0,3
4280,4,2013-06-18,0,9
4280,6,2013-10-17,0,9
4281,1,2012-06-22,0,8
4281,2,2012-09-02,0,15
4281,3,2012-11-13,0,16
4281,4,2013-06-18,0,3
4281,5,2013-08-15,0,10
4281,6,2013-10-17,0,6
4282,1,2012-06-04,0,25
4282,2,2012-08-15,0,41
4282,3,2012-10-23,0,32
4282,4,2013-05-31,0,32
4282,5,2013-08-03,0,38
4282,6,2013-09-28,0,30
4283,1,2012-06-05,0,4
4283,6,2013-09-28,0,4
4284,1,2012-06-05,0.71875,37
4284,2,2012-09-03,0.291666666666667,28
4284,3,2012-10-23,0.533333333333333,35
4284,4,2013-06-02,0.730769230769231,28
4284,5,2013-08-16,0.6,26
4284,6,2013-10-11,0.468085106382979,47
4284,7,2014-12-19,0.4,40
4284,9,2015-09-15,0.425531914893617,49
4284,10,2016-02-17,0.109090909090909,61
4285,1,2012-06-10,0.294117647058824,17
4285,3,2012-11-19,0.272727272727273,18
4285,4,2013-06-06,0.583333333333333,12
4285,5,2013-08-15,0.125,16
4285,6,2013-10-09,0.75,12
4286,1,2012-06-14,0.650943396226415,113
4286,2,2012-09-04,0.357142857142857,91
4286,3,2012-11-15,0.36144578313253,99
4286,4,2013-06-07,0.443548387096774,128
4286,5,2013-08-15,0.431034482758621,58
4286,6,2013-10-04,0.545098039215686,258
4286,7,2014-12-07,0.285714285714286,70
4286,8,2015-02-23,0.166666666666667,74
4286,9,2015-09-17,0.261538461538462,68
4286,10,2016-02-18,0.0714285714285714,148
4287,1,2012-07-03,0.454545454545455,11
4287,2,2012-09-09,0,4
4287,3,2012-11-14,0,7
4287,5,2013-08-27,0.45,20
4287,6,2013-10-12,0.571428571428571,21
4287,7,2014-12-19,0.333333333333333,3
4287,8,2015-02-26,0,4
4287,9,2015-09-28,0.75,8
4288,7,2014-12-26,0.2,16
4288,8,2015-02-26,0,3
4289,1,2012-06-26,0.538461538461538,16
4289,2,2012-08-27,0.260869565217391,30
4289,6,2013-10-15,0,4
4289,7,2014-12-17,0.5,2
4290,1,2012-06-26,0.25,17
4290,2,2012-08-27,0.142857142857143,8
4290,6,2013-10-15,0,3
4290,9,2015-09-21,0,3
4291,1,2012-06-14,0.333333333333333,8
4292,1,2012-06-15,0,8
4292,3,2012-11-21,0,8
4292,6,2013-10-08,0.153846153846154,14
4293,8,2015-02-27,0,9
4294,8,2015-02-09,0.0952380952380952,21
4294,9,2015-10-02,0,9
4294,10,2016-02-16,0,10
4295,8,2015-02-16,0,20
4295,9,2015-10-02,0,27
4295,10,2016-02-17,0,22
4296,7,2014-12-21,0,11
4296,9,2015-10-03,0,19
4296,10,2016-02-26,0,11
4297,7,2014-12-04,0.142857142857143,15
4297,8,2015-02-17,0.0714285714285714,14
4297,9,2015-10-04,0,17
4297,10,2016-02-26,0,16
4298,7,2014-12-10,0,14
4298,9,2015-09-20,0,15
4299,7,2014-12-10,0,21
4299,10,2016-02-27,0,9
4300,7,2014-12-03,0,21
4300,10,2016-02-11,0.0588235294117647,18
4301,7,2015-01-02,0,23
4301,9,2015-09-23,0,13
4301,10,2016-02-11,0,29
4302,7,2015-01-02,0,7
4302,9,2015-09-23,0,18
4302,10,2016-02-11,0,14
4303,10,2016-03-04,0.0555555555555556,18
4304,10,2016-02-25,0,76
4305,1,2012-06-21,0.1,11
4305,2,2012-09-02,0.142857142857143,8
4305,3,2012-11-10,0,9
4305,4,2013-06-17,0,13
4305,5,2013-08-14,0,6
4305,6,2013-10-16,0,12
4306,1,2012-06-21,0,12
4306,2,2012-09-02,0.142857142857143,7
4306,3,2012-11-13,0,8
4306,4,2013-06-17,0,11
4306,6,2013-10-16,0,9
4307,1,2012-06-05,0,8
4307,4,2013-06-01,0,10
4307,5,2013-08-03,0,9
4307,6,2013-09-28,0,7
4308,1,2012-06-05,0,12
4308,4,2013-06-01,0,10
4308,5,2013-08-03,0,10
4308,6,2013-09-30,0,10
4309,1,2012-06-07,0.434782608695652,32
4309,2,2012-09-06,0.447368421052632,39
4309,3,2012-10-30,0.0909090909090909,11
4309,4,2013-06-03,0.522727272727273,45
4309,5,2013-08-12,0.535714285714286,29
4309,6,2013-10-17,0.78125,35
4309,7,2014-12-05,0,2
4309,8,2015-02-18,0.235294117647059,17
4309,9,2015-09-14,0.333333333333333,25
4309,10,2016-02-11,0.166666666666667,25
4310,1,2012-06-10,0.5,32
4310,2,2012-09-11,0.772727272727273,28
4310,3,2012-11-01,0.225,44
4310,4,2013-06-04,0.517241379310345,29
4310,5,2013-08-12,0.633333333333333,32
4310,6,2013-10-18,0.483870967741935,32
4310,7,2014-12-05,0.633333333333333,30
4310,8,2015-02-19,0.230769230769231,13
4310,10,2016-02-22,0.388888888888889,36
4311,1,2012-06-11,0.634146341463415,99
4311,2,2012-09-05,0.345132743362832,118
4311,3,2012-10-24,0.818181818181818,12
4311,4,2013-06-06,0.522012578616352,161
4311,5,2013-08-14,0.224719101123595,90
4311,6,2013-10-08,0.587719298245614,115
4311,7,2014-12-06,0.369047619047619,85
4311,8,2014-01-03,0.0952380952380952,21
4311,9,2015-09-17,0.25,104
4311,10,2016-02-23,0.0505050505050505,106
4312,1,2012-06-13,0.635714285714286,150
4312,2,2012-09-05,0.312849162011173,193
4312,3,2012-10-26,0.355555555555556,116
4312,4,2013-06-06,0.475308641975309,162
4312,5,2013-08-14,0.262295081967213,125
4312,6,2013-10-09,0.474358974358974,156
4312,7,2014-12-07,0.398373983739837,124
4312,8,2015-02-23,0.209302325581395,44
4312,9,2015-09-17,0.283132530120482,170
4312,10,2016-02-23,0.112994350282486,184
4313,2,2012-08-20,0,6
4314,1,2012-07-03,0.5625,16
4314,2,2012-09-09,0.142857142857143,31
4314,3,2012-11-14,0,5
4314,4,2013-06-21,0.466666666666667,15
4314,5,2013-08-27,0.4,15
4314,6,2013-10-12,0.3125,16
4314,7,2014-12-26,0.4,21
4314,8,2015-02-26,0.0666666666666667,15
4314,9,2015-09-28,0.527777777777778,36
4314,10,2016-02-28,0,10
4315,7,2014-12-26,0,2
4315,8,2015-02-26,0,1
4316,1,2012-06-26,0.4,8
4316,2,2012-08-27,0.333333333333333,10
4317,1,2012-06-14,0.416666666666667,14
4317,2,2012-09-09,0.285714285714286,22
4317,3,2012-11-09,0,26
4318,1,2012-06-14,0.4,16
4318,2,2012-09-09,0.0909090909090909,13
4318,6,2013-10-13,0.133333333333333,24
4318,7,2014-12-23,0.625,8
4318,8,2015-03-01,0.136363636363636,22
4318,9,2015-09-29,0.277777777777778,18
4319,1,2012-06-15,0.285714285714286,8
4319,3,2012-11-21,0.166666666666667,12
4319,6,2013-10-08,0,14
4319,8,2015-03-02,0.416666666666667,12
4319,9,2015-10-02,0.105263157894737,19
4320,1,2012-06-15,0.666666666666667,3
4320,3,2012-11-21,0.4,6
4320,6,2013-10-08,0,12
4320,8,2015-03-02,0,4
4320,9,2015-10-01,0.1875,16
4321,1,2012-06-09,0.222222222222222,19
4321,2,2012-08-18,0,14
4321,3,2012-10-27,0,13
4321,4,2013-06-13,0.0909090909090909,19
4321,5,2013-08-19,0,21
4321,6,2013-10-07,0,21
4321,7,2014-12-17,0.0833333333333333,15
4321,8,2015-02-24,0,14
4321,9,2015-09-28,0,18
4321,10,2016-02-14,0,18
4322,1,2012-06-09,0.214285714285714,14
4322,2,2012-08-18,0.0833333333333333,13
4322,3,2012-10-27,0.0769230769230769,14
4322,4,2013-06-13,0,4
4322,5,2013-08-19,0,7
4322,6,2013-10-07,0,5
4322,7,2014-12-17,0,5
4322,8,2015-02-24,0,5
4322,9,2015-09-28,0,5
4322,10,2016-02-14,0,5
4323,7,2014-12-02,0.25,4
4323,8,2015-02-15,0,26
4323,9,2015-10-03,0.0161290322580645,64
4323,10,2016-02-20,0,55
4324,7,2014-12-10,0,15
4325,3,2012-11-05,0,29
4325,7,2014-01-09,0,5
4325,10,2016-02-12,NA,21
4326,10,2016-02-11,0,9
4327,10,2016-02-21,0,11
4328,10,2016-03-02,0,3
4329,1,2012-06-22,0,15
4329,2,2012-09-02,0,2
4329,3,2012-11-10,0,11
4329,4,2013-06-17,0,14
4329,5,2013-08-14,0,10
4329,6,2013-10-16,0,20
4330,1,2012-06-21,0.2,13
4330,2,2012-09-02,0,6
4330,3,2012-11-10,0,15
4330,4,2013-06-17,0.222222222222222,9
4330,5,2013-08-14,0,12
4330,6,2013-10-16,0,14
4331,6,2013-10-16,0,4
4332,1,2012-06-07,0.564393939393939,282
4332,2,2012-09-06,0.367588932806324,300
4332,3,2012-10-31,0.255060728744939,284
4332,4,2013-06-03,0.40174672489083,236
4332,5,2013-08-12,0.448598130841121,112
4332,6,2013-10-17,0.535433070866142,128
4332,7,2014-12-04,0.420212765957447,199
4332,8,2015-02-16,0.148148148148148,180
4332,9,2015-09-14,0.344186046511628,229
4332,10,2016-02-11,0.0970873786407767,232
4333,1,2012-06-09,0.636363636363636,92
4333,2,2012-09-07,0.444444444444444,128
4333,3,2012-10-30,0.353535353535354,107
4333,4,2013-06-04,0.435897435897436,159
4333,5,2013-08-13,0.52,75
4333,6,2013-10-18,0.657894736842105,78
4333,7,2014-12-05,0.555555555555556,104
4333,8,2015-02-19,0.291666666666667,72
4333,9,2015-09-15,0.472222222222222,77
4333,10,2016-02-12,0.191489361702128,53
4334,1,2012-06-13,0.433333333333333,31
4334,2,2012-09-10,0.209302325581395,45
4334,3,2012-10-25,0.142857142857143,19
4334,4,2013-06-06,0.344827586206897,31
4334,5,2013-08-14,0.28125,32
4334,6,2013-10-08,0.512820512820513,40
4334,7,2014-12-07,0.333333333333333,15
4334,8,2014-01-03,0.235294117647059,18
4334,9,2015-09-16,0.37037037037037,31
4334,10,2016-02-23,0.0888888888888889,51
4335,1,2012-06-13,0.375,8
4335,2,2012-09-10,0,16
4335,4,2013-06-06,0.2,5
4335,6,2013-10-09,0.142857142857143,7
4335,9,2015-09-16,0.2,5
4335,10,2016-02-23,0,5
4336,1,2012-07-02,0.394736842105263,38
4336,2,2012-08-18,0.222222222222222,81
4336,3,2012-11-12,0.0526315789473684,44
4336,4,2013-06-14,0.446153846153846,66
4336,5,2013-08-06,0.208333333333333,24
4336,6,2013-09-30,0.228571428571429,71
4336,7,2014-12-08,0.242424242424242,66
4336,8,2015-02-11,0.111111111111111,9
4336,9,2015-09-10,0.0344827586206897,29
4336,10,2016-02-10,0,80
4337,1,2012-07-02,0.314285714285714,35
4337,2,2012-08-18,0.0833333333333333,29
4337,3,2012-11-12,0.0789473684210526,38
4337,4,2013-06-17,0.275,41
4337,5,2013-08-06,0.0666666666666667,15
4337,6,2013-09-30,0.227272727272727,22
4337,7,2014-12-08,0.222222222222222,10
4337,9,2015-09-12,0.166666666666667,6
4337,10,2016-02-11,0.114285714285714,36
4338,6,2013-10-12,0.833333333333333,6
4339,2,2012-09-09,0.3,10
4339,3,2012-11-12,0.230769230769231,13
4339,5,2013-08-27,0.466666666666667,15
4339,6,2013-10-12,0.2,11
4339,7,2014-12-19,0.545454545454545,17
4339,9,2015-09-28,0.2,10
4339,10,2016-02-28,0.2,17
4340,1,2012-06-14,0.45,30
4340,2,2012-09-09,0.21875,36
4340,3,2012-11-09,0,10
4340,6,2013-10-13,0,31
4340,7,2014-12-23,0.15,20
4340,8,2015-03-01,0.0857142857142857,40
4341,1,2012-06-14,0.307692307692308,17
4341,2,2012-09-09,0.166666666666667,8
4341,3,2012-11-09,0.181818181818182,12
4341,6,2013-10-13,0,5
4341,7,2014-12-23,0.125,9
4342,1,2012-06-14,0.404761904761905,56
4342,2,2012-09-09,0.28,55
4342,3,2012-11-09,0,19
4342,6,2013-10-08,0.113636363636364,51
4342,7,2014-12-23,0.205128205128205,39
4342,8,2015-03-01,0.157894736842105,19
4342,9,2015-09-29,0.307692307692308,13
4343,8,2015-03-02,0.142857142857143,7
4343,9,2015-09-20,0,2
4344,1,2012-06-12,0.4375,17
4344,2,2012-08-21,0.222222222222222,10
4344,3,2012-10-30,0.133333333333333,16
4344,4,2013-06-15,0.545454545454545,12
4344,5,2013-08-16,0,18
4344,6,2013-10-03,0.111111111111111,18
4344,7,2014-12-14,0,18
4344,8,2015-02-27,0.333333333333333,6
4344,9,2015-09-20,0.176470588235294,17
4344,10,2016-02-10,0.0869565217391304,23
4345,8,2015-02-28,0.2,6
4346,1,2012-06-09,0,3
4346,2,2012-08-18,0.2,5
4346,3,2012-10-27,0,5
4346,4,2013-06-13,0.111111111111111,9
4346,5,2013-08-19,0,8
4346,6,2013-10-07,0,9
4346,7,2014-12-17,0,4
4346,8,2015-02-24,0,4
4346,9,2015-09-28,0,4
4346,10,2016-02-14,0,4
4347,1,2012-06-09,0.4,12
4348,1,2012-06-09,0.277777777777778,26
4348,2,2012-08-18,0,15
4348,3,2012-10-27,0,22
4348,4,2013-06-13,0.125,24
4348,5,2013-08-19,0.1,11
4348,6,2013-10-07,0.05,28
4348,7,2014-12-17,0,17
4348,8,2015-02-24,0,21
4348,9,2015-09-28,0,26
4348,10,2016-02-14,0,26
4349,2,2012-08-18,0,5
4349,3,2009-02-27,0,10
4350,4,2013-06-10,0,5
4351,7,2014-12-03,0,9
4351,10,2016-02-22,0,12
4352,2,2012-09-02,0,2
4352,3,2012-11-10,0,8
4352,4,2013-06-17,0,11
4352,6,2013-10-16,0,12
4353,1,2012-06-21,0,11
4353,2,2012-09-01,0,15
4353,3,2012-11-10,0,5
4353,4,2013-06-17,0,5
4353,5,2013-08-14,0,16
4353,6,2013-10-16,NA,1
4354,2,2012-09-02,0,3
4354,3,2012-11-10,0,3
4355,1,2012-06-23,0,2
4355,2,2012-09-03,0,2
4355,3,2012-11-12,0,1
4356,1,2012-06-23,0.04,32
4356,2,2012-09-03,0,34
4356,3,2012-11-12,0,24
4356,4,2013-06-15,0,36
4356,5,2013-08-15,0,37
4356,6,2013-10-17,0,28
4357,9,2015-09-14,0.272727272727273,22
4358,1,2012-06-16,0.538461538461538,42
4358,2,2012-08-31,0.205128205128205,42
4358,3,2012-11-01,0.260869565217391,50
4358,4,2013-06-08,0.439393939393939,67
4358,5,2013-08-27,0.192307692307692,52
4358,6,2013-10-02,0.414634146341463,41
4358,7,2014-12-18,0.0666666666666667,15
4358,8,2015-03-03,0.25,4
4358,9,2015-09-20,0.138461538461538,65
4358,10,2016-02-13,0.0588235294117647,54
4359,1,2012-06-16,0.521276595744681,96
4359,2,2012-08-31,0.337662337662338,81
4359,3,2012-11-11,0.2,58
4359,4,2013-06-08,0.48,101
4359,5,2013-08-27,0.473118279569892,94
4359,6,2013-10-02,0.423529411764706,86
4359,7,2014-12-18,0.266666666666667,31
4359,8,2015-03-03,0.238095238095238,21
4359,9,2015-09-20,0.315789473684211,39
4359,10,2016-02-29,0.0821917808219178,76
4360,2,2012-09-08,0,9
4360,5,2013-08-28,0,2
4360,8,2015-02-09,0,23
4361,1,2012-07-02,0.431226765799257,277
4361,2,2012-08-18,0.20377358490566,275
4361,3,2012-11-10,0.19140625,268
4361,4,2013-06-17,0.435967302452316,388
4361,5,2013-08-07,0.312977099236641,274
4361,6,2013-09-30,0.342391304347826,185
4361,7,2014-12-09,0.231818181818182,234
4361,8,2015-02-15,0.0982658959537572,194
4361,9,2015-09-10,0.264864864864865,198
4361,10,2016-02-21,0.0701754385964912,247
4362,1,2012-07-03,0.478260869565217,235
4362,2,2012-08-16,0.381147540983607,262
4362,3,2012-11-16,0.213541666666667,225
4362,4,2013-06-18,0.573660714285714,464
4362,5,2013-08-05,0.369268897149938,819
4362,6,2013-09-30,0.401832460732984,777
4362,7,2014-12-09,0.330827067669173,137
4362,8,2015-02-12,0,12
4362,9,2015-09-09,0.432835820895522,147
4362,10,2016-02-09,0.0701754385964912,194
4363,1,2012-06-07,0.354838709677419,35
4363,2,2012-08-17,0.333333333333333,10
4363,3,2012-11-05,0.6,24
4363,4,2013-06-19,0.8,5
4363,5,2013-08-03,0.2,5
4363,6,2013-10-01,0.5,22
4363,7,2014-12-24,0,5
4364,1,2012-06-07,0.254545454545455,72
4364,2,2012-08-17,0.142857142857143,23
4364,3,2012-11-05,0,9
4364,6,2013-10-01,0.42,59
4364,7,2014-12-24,0.536585365853659,41
4364,8,2015-02-23,0.321428571428571,31
4364,9,2015-09-27,0.7,10
4364,10,2016-02-25,0,7
4365,1,2012-06-10,NA,1
4365,8,2015-02-27,0.0909090909090909,11
4366,8,2015-02-27,0,11
4367,1,2012-06-14,0.272727272727273,39
4367,2,2012-09-09,0.416666666666667,33
4367,3,2012-11-09,0.0666666666666667,30
4367,6,2013-10-08,0.0444444444444444,55
4367,7,2014-12-23,0.25,5
4367,8,2015-03-01,0.25,21
4368,1,2012-06-12,0.652173913043478,25
4368,2,2012-08-21,0.189189189189189,40
4368,3,2012-10-30,0.0625,34
4368,4,2013-06-15,0.442307692307692,58
4368,5,2013-08-17,0.128205128205128,46
4368,6,2013-10-03,0.0277777777777778,49
4368,7,2014-12-14,0.0967741935483871,33
4368,8,2015-02-27,0.208955223880597,88
4368,9,2015-09-20,0.170731707317073,41
4368,10,2016-02-11,0,105
4369,1,2012-06-12,0.541666666666667,134
4369,2,2012-08-21,0.101010101010101,119
4369,3,2012-10-30,0.0559440559440559,152
4369,4,2013-06-15,0.2734375,153
4369,5,2013-08-16,0.112068965517241,143
4369,6,2013-10-03,0.0347826086956522,137
4369,7,2014-12-14,0.125827814569536,171
4369,8,2015-02-26,0.3,81
4369,9,2015-09-19,0.104477611940299,134
4369,10,2016-02-11,0.0227272727272727,135
4370,5,2013-08-17,0,1
4370,8,2015-02-28,0.5,4
4371,1,2012-06-12,0.833333333333333,8
4371,3,2012-10-31,0,10
4371,4,2013-06-15,0.714285714285714,11
4371,5,2013-08-17,0.272727272727273,12
4371,6,2013-10-03,0,10
4371,7,2013-11-15,0,13
4371,10,2016-02-11,0.25,12
4372,8,2015-02-23,0.111111111111111,11
4373,7,2014-12-17,0,3
4373,8,2015-02-24,0,4
4374,1,2012-06-09,0.125,18
4374,2,2012-08-18,0.0625,17
4374,3,2012-10-27,0.0625,16
4374,4,2013-06-13,0,16
4374,5,2013-08-19,0,14
4374,6,2013-10-07,0,14
4374,7,2014-12-17,0,4
4374,8,2015-02-24,0,3
4374,9,2015-09-28,0,4
4374,10,2016-02-14,0,4
4375,4,2013-06-10,0.142857142857143,8
4376,4,2013-06-10,0,22
4377,1,2012-06-18,0.0735294117647059,76
4377,2,2012-09-01,0.0392156862745098,51
4377,3,2012-11-05,0,32
4377,4,2013-06-17,0,42
4377,5,2013-08-22,0,49
4377,6,2013-10-17,0,103
4377,7,2014-01-09,0,34
4377,9,2015-09-29,0,84
4377,10,2016-02-11,0,9
4378,2,2012-09-01,0,18
4378,3,2012-11-05,0.0434782608695652,26
4378,6,2013-10-17,0,15
4378,7,2015-01-09,0,6
4379,1,2012-06-05,0,8
4379,4,2013-06-04,0,10
4379,5,2013-08-19,0,4
4379,6,2013-09-30,0.166666666666667,8
4380,1,2012-06-21,0,17
4380,2,2012-09-02,0,8
4380,3,2012-11-10,0,4
4380,4,2013-06-17,0,12
4380,5,2013-08-14,0,19
4380,6,2013-10-16,0,8
4381,1,2012-06-21,0,11
4381,2,2012-09-02,0,10
4381,3,2012-11-10,0,25
4381,4,2013-06-17,0,18
4381,5,2013-08-14,0,20
4381,6,2013-10-16,0,13
4382,1,2012-06-21,0,11
4382,2,2012-09-02,0,7
4382,3,2012-11-10,0,16
4382,4,2013-06-17,0,5
4382,5,2013-08-13,0,14
4382,6,2013-10-16,0,7
4383,1,2012-06-15,0.484848484848485,34
4383,2,2012-08-31,0.241379310344828,29
4383,3,2012-10-31,0.307692307692308,13
4383,4,2013-06-08,0.32,26
4383,5,2013-08-27,0.15625,34
4383,6,2013-10-02,0.476190476190476,21
4383,7,2014-12-18,0.0833333333333333,13
4383,8,2015-03-03,0.333333333333333,9
4383,9,2015-09-20,0.153846153846154,26
4383,10,2016-03-01,0.103448275862069,30
4384,1,2012-06-15,0.571428571428571,19
4384,2,2012-08-31,0.545454545454545,11
4384,3,2012-10-31,0.363636363636364,11
4384,4,2013-06-08,0.529411764705882,17
4384,5,2013-08-27,0.125,16
4384,6,2013-10-02,0.333333333333333,6
4384,7,2014-12-18,0.375,16
4384,9,2015-09-20,0.642857142857143,14
4384,10,2016-03-01,0,1
4385,6,2013-10-18,0.666666666666667,4
4386,1,2012-06-27,0,1
4386,2,2012-08-17,0.714285714285714,7
4386,4,2013-06-17,0.5,6
4386,5,2013-08-28,0.166666666666667,6
4386,6,2013-09-30,0.111111111111111,13
4386,7,2014-12-09,0.529411764705882,17
4386,8,2015-02-12,0.0769230769230769,13
4386,9,2015-09-12,0.565217391304348,23
4386,10,2016-02-16,0,15
4387,1,2012-06-28,0.486988847583643,279
4387,2,2012-08-20,0.355029585798817,359
4387,3,2012-11-08,0.219178082191781,231
4387,4,2013-06-13,0.555160142348754,293
4387,5,2013-08-09,0.431506849315068,169
4387,6,2013-09-26,0.525083612040134,304
4387,7,2014-12-11,0.344086021505376,285
4387,8,2015-02-20,0.253086419753086,166
4387,9,2015-09-26,0.496240601503759,271
4387,10,2016-02-16,0.0970464135021097,251
4388,7,2014-12-24,0.0909090909090909,11
4389,1,2012-06-06,0.265060240963855,97
4389,2,2012-08-17,0.131578947368421,43
4389,3,2012-11-05,0.333333333333333,54
4389,6,2013-10-01,0.291139240506329,90
4389,7,2014-12-24,0.428571428571429,28
