"mid.x","mid.y","loc.id","closest.chw.name","multi.chw.flag"
27.1890579418394,-17.6291073586784,2852,"so Siameja RHC Dengeza",0
27.1890579418394,-17.4943600660605,2853,"so Sulwegonde RHC Sinakoba",0
27.1890579418394,-17.4853769132193,2854,"so Sulwegonde RHC Mulobosi",0
27.1890579418394,-17.4314779961722,2855,"so Maamba HAHC Sikalonzo",0
27.1890579418394,-17.422494843331,2856,"so Maamba HAHC Sikalonzo",0
27.1890579418394,-17.3955453848074,2857,"so Maamba HAHC Sinankumbi",0
27.1890579418394,-17.377579079125,2858,"so Maamba HAHC New township",0
27.1890579418394,-17.3596127734426,2859,"so Maamba HAHC New township",0
27.1890579418394,-17.2248654808247,2860,"so Masuku Rural Health Centre Chibwe",0
27.1890579418394,-17.2158823279835,2861,"so Masuku Rural Health Centre Namaanza",0
27.1890579418394,-17.1889328694599,2862,"so Masuku Rural Health Centre Namaanza",0
27.1890579418394,-17.1799497166187,2863,"so Masuku Rural Health Centre Namaanza",0
27.1890579418394,-17.1440171052539,2864,"so Masuku Rural Health Centre Namaanza",0
27.1890579418394,-17.1350339524127,2865,"so Masuku Rural Health Centre Namaanza",0
27.1890579418394,-17.0991013410479,2866,"so Masuku Rural Health Centre Simakando",0
27.1890579418394,-16.8116404501297,2867,"so Batoka Rural Health Centre Chilube",0
27.1890579418394,-16.8026572972885,2868,"so Batoka Rural Health Centre Chilube",0
27.1890579418394,-16.7936741444473,2869,"so Batoka Rural Health Centre Chilube",0
27.1890579418394,-16.7846909916061,2870,"so Batoka Rural Health Centre Chilube",0
27.1890579418394,-16.7487583802413,2871,"so Batoka Rural Health Centre Chilube",0
27.1890579418394,-16.7397752274001,2872,"so Batoka Rural Health Centre Chilube",0
27.1890579418394,-16.7128257688765,2873,"so Muzoka Rural Health Centre Cheelo",0
27.1890579418394,-16.6589268518294,2874,"so Simooya RHC Static",0
27.1985083881976,-17.6650399700432,2875,"so Siameja RHC Dengeza",0
27.1985083881976,-17.656056817202,2876,"so Siameja RHC Dengeza",0
27.1985083881976,-17.6470736643608,2877,"so Siameja RHC Dengeza",0
27.1985083881976,-17.5213095245841,2878,"so Sulwegonde RHC Sinakoba",0
27.1985083881976,-17.4314779961722,2879,"so Maamba HAHC Sikalonzo",0
27.1985083881976,-17.422494843331,2880,"so Maamba HAHC Sikalonzo",0
27.1985083881976,-17.3955453848074,2881,"so Maamba HAHC Sinankumbi",0
27.1985083881976,-17.3865622319662,2882,"so Maamba HAHC New township",0
27.1985083881976,-17.3685959262838,2883,"so Maamba HAHC New township",0
27.1985083881976,-17.3596127734426,2884,"so Maamba HAHC New township",0
27.1985083881976,-17.332663314919,2885,"so Maamba HAHC Siankodobbo",0
27.1985083881976,-17.3236801620778,2886,"so Maamba HAHC Siankodobbo",0
27.1985083881976,-17.2248654808247,2887,"so Masuku Rural Health Centre Namaanza",0
27.1985083881976,-17.2158823279835,2888,"so Masuku Rural Health Centre Namaanza",0
27.1985083881976,-17.1619834109363,2889,"so Masuku Rural Health Centre Namaanza",0
27.1985083881976,-17.1530002580951,2890,"so Masuku Rural Health Centre Namaanza",0
27.1985083881976,-17.1440171052539,2891,"so Masuku Rural Health Centre Namaanza",0
27.1985083881976,-17.1170676467303,2892,"so Masuku Rural Health Centre Namaanza",0
27.1985083881976,-16.8026572972885,2893,"so Batoka Rural Health Centre Bbombo",0
27.1985083881976,-16.7936741444473,2894,"so Batoka Rural Health Centre Bbombo",0
27.1985083881976,-16.7846909916061,2895,"so Batoka Rural Health Centre Bbombo",0
27.1985083881976,-16.7757078387649,2896,"so Batoka Rural Health Centre Bbombo",0
27.1985083881976,-16.7667246859237,2897,"so Batoka Rural Health Centre Bbombo",0
27.1985083881976,-16.7577415330825,2898,"so Batoka Rural Health Centre Bbombo",0
27.1985083881976,-16.7487583802413,2899,"so Batoka Rural Health Centre Bbombo",0
27.1985083881976,-16.7397752274001,2900,"so Batoka Rural Health Centre Bbombo",0
27.1985083881976,-16.7307920745589,2901,"so Batoka Rural Health Centre Bbombo",0
27.1985083881976,-16.7218089217177,2902,"so Muzoka Rural Health Centre Cheelo",0
27.1985083881976,-16.7128257688765,2903,"so Muzoka Rural Health Centre Cheelo",0
27.1985083881976,-16.7038426160353,2904,"so Muzoka Rural Health Centre Cheelo",0
27.1985083881976,-16.6948594631941,2905,"so Simooya RHC Static",0
27.1985083881976,-16.6858763103529,2906,"so Simooya RHC Static",0
27.1985083881976,-16.6679100046706,2907,"so Simooya RHC Static",0
27.1985083881976,-16.6589268518294,2908,"so Simooya RHC Static",0
27.2079588345559,-17.6470736643608,2909,"so Siameja RHC Dengeza",0
27.2079588345559,-17.6380905115196,2910,"so Siameja RHC Dengeza",0
27.2079588345559,-17.422494843331,2911,"so Siatwinda RHC Chikoyo",0
27.2079588345559,-17.4135116904898,2912,"so Maamba HAHC Sikalonzo",0
27.2079588345559,-17.3955453848074,2913,"so Maamba HAHC New township",0
27.2079588345559,-17.3865622319662,2914,"so Maamba HAHC New township",0
27.2079588345559,-17.377579079125,2915,"so Maamba HAHC New township",0
27.2079588345559,-17.3685959262838,2916,"so Maamba HAHC New township",0
27.2079588345559,-17.3596127734426,2917,"so Maamba HAHC New township",0
27.2079588345559,-17.3506296206014,2918,"so Maamba HAHC New township",0
27.2079588345559,-17.332663314919,2919,"so Maamba HAHC Siankodobbo",0
27.2079588345559,-17.3236801620778,2920,"so Maamba HAHC Siankodobbo",0
27.2079588345559,-17.2338486336659,2921,"so Masuku Rural Health Centre Namaanza",0
27.2079588345559,-17.2248654808247,2922,"so Masuku Rural Health Centre Namaanza",0
27.2079588345559,-17.1889328694599,2923,"so Masuku Rural Health Centre Namaanza",0
27.2079588345559,-17.1799497166187,2924,"so Masuku Rural Health Centre Namaanza",0
27.2079588345559,-17.1709665637775,2925,"so Masuku Rural Health Centre Namaanza",0
27.2079588345559,-17.1619834109363,2926,"so Masuku Rural Health Centre Namaanza",0
27.2079588345559,-17.1530002580951,2927,"so Masuku Rural Health Centre Namaanza",0
27.2079588345559,-17.1350339524127,2928,"so Masuku Rural Health Centre Namaanza",0
27.2079588345559,-17.1170676467303,2929,"so Masuku Rural Health Centre Namaanza",0
27.2079588345559,-17.1080844938891,2930,"so Masuku Rural Health Centre Namaanza",0
27.2079588345559,-16.7846909916061,2931,"so Batoka Rural Health Centre Bbombo",0
27.2079588345559,-16.7757078387649,2932,"so Batoka Rural Health Centre Bbombo",0
27.2079588345559,-16.7667246859237,2933,"so Batoka Rural Health Centre Bbombo",0
27.2079588345559,-16.7577415330825,2934,"so Batoka Rural Health Centre Bbombo",0
27.2079588345559,-16.7487583802413,2935,"so Batoka Rural Health Centre Bbombo",0
27.2079588345559,-16.7397752274001,2936,"so Batoka Rural Health Centre Bbombo",0
27.2079588345559,-16.7307920745589,2937,"so Muzoka Rural Health Centre Cheelo",0
27.2079588345559,-16.7218089217177,2938,"so Muzoka Rural Health Centre Cheelo",0
27.2079588345559,-16.7128257688765,2939,"so Muzoka Rural Health Centre Cheelo",0
27.2079588345559,-16.7038426160353,2940,"so Muzoka Rural Health Centre Cheelo",0
27.2079588345559,-16.6948594631941,2941,"so Muzoka Rural Health Centre Cheelo",0
27.2079588345559,-16.6858763103529,2942,"so Simooya RHC Static",0
27.2079588345559,-16.6768931575118,2943,"so Simooya RHC Static",0
27.2174092809142,-17.6380905115196,2944,"so Siansowa RHC Chimini",0
27.2174092809142,-17.4135116904898,2945,"so Maamba HAHC Chimonselo B",0
27.2174092809142,-17.4045285376486,2946,"so Maamba HAHC Chimonselo B",0
27.2174092809142,-17.3955453848074,2947,"so Maamba HAHC New township",0
27.2174092809142,-17.3865622319662,2948,"so Maamba HAHC New township",0
27.2174092809142,-17.3685959262838,2949,"so Maamba HAHC New township",0
27.2174092809142,-17.3596127734426,2950,"so Maamba HAHC New township",0
27.2174092809142,-17.3506296206014,2951,"so Maamba Hospital (SFH)",0
27.2174092809142,-17.3416464677602,2952,"so Maamba HAHC Siankodobbo",0
27.2174092809142,-17.332663314919,2953,"so Maamba HAHC Siankodobbo",0
27.2174092809142,-17.3236801620778,2954,"so Maamba HAHC Siankodobbo",0
27.2174092809142,-17.2338486336659,2955,"so Masuku Rural Health Centre Namaanza",0
27.2174092809142,-17.2248654808247,2956,"so Masuku Rural Health Centre Namaanza",0
27.2174092809142,-17.2158823279835,2957,"so Masuku Rural Health Centre Namaanza",0
27.2174092809142,-17.1799497166187,2958,"so Masuku Rural Health Centre Namaanza",0
27.2174092809142,-17.1619834109363,2959,"so Masuku Rural Health Centre Namaanza",0
27.2174092809142,-17.1530002580951,2960,"so Masuku Rural Health Centre Namaanza",0
27.2174092809142,-17.1440171052539,2961,"so Masuku Rural Health Centre Namaanza",0
27.2174092809142,-16.7846909916061,2962,"so Batoka Rural Health Centre Bbombo",0
27.2174092809142,-16.7757078387649,2963,"so Batoka Rural Health Centre Bbombo",0
27.2174092809142,-16.7667246859237,2964,"so Batoka Rural Health Centre Bbombo",0
27.2174092809142,-16.7577415330825,2965,"so Batoka Rural Health Centre Bbombo",0
27.2174092809142,-16.7487583802413,2966,"so Batoka Rural Health Centre Bbombo",0
27.2174092809142,-16.7397752274001,2967,"so Batoka Rural Health Centre Bbombo",0
27.2174092809142,-16.7307920745589,2968,"so Muzoka Rural Health Centre Cheelo",0
27.2174092809142,-16.7218089217177,2969,"so Muzoka Rural Health Centre Cheelo",0
27.2174092809142,-16.7128257688765,2970,"so Muzoka Rural Health Centre Cheelo",0
27.2174092809142,-16.7038426160353,2971,"so Muzoka Rural Health Centre Cheelo",0
27.2174092809142,-16.6948594631941,2972,"so Muzoka Rural Health Centre Cheelo",0
27.2174092809142,-16.6858763103529,2973,"so Muzoka Rural Health Centre Cheelo",0
27.2268597272724,-17.6380905115196,2974,"so Siansowa RHC Chimini",0
27.2268597272724,-17.3955453848074,2975,"so Maamba HAHC Chimonselo B",0
27.2268597272724,-17.3685959262838,2976,"so Maamba HAHC New township",0
27.2268597272724,-17.3596127734426,2977,"so Maamba HAHC  Old township",0
27.2268597272724,-17.3506296206014,2978,"so Maamba HAHC  Old township",0
27.2268597272724,-17.3416464677602,2979,"so Maamba HAHC  Old township",0
27.2268597272724,-17.332663314919,2980,"so Maamba HAHC Siankodobbo",0
27.2268597272724,-17.3236801620778,2981,"so Maamba HAHC Siankodobbo",0
27.2268597272724,-17.3146970092366,2982,"so Maamba HAHC Siankodobbo",0
27.2268597272724,-17.2158823279835,2983,"so Masuku Rural Health Centre Namaanza",0
27.2268597272724,-17.1619834109363,2984,"so Masuku Rural Health Centre Namaanza",0
27.2268597272724,-17.1530002580951,2985,"so Masuku Rural Health Centre Namaanza",0
27.2268597272724,-17.1350339524127,2986,"so Masuku Rural Health Centre Namaanza",0
27.2268597272724,-17.1260507995715,2987,"so Sinazeze RHC Muziyo",0
27.2268597272724,-17.1170676467303,2988,"so Sinazeze RHC Muziyo",0
27.2268597272724,-17.1080844938891,2989,"so Sinazeze RHC Munzuma",0
27.2268597272724,-16.8565562143357,2990,"so Sikalongo Rural Health Centre Mboole A",0
27.2268597272724,-16.7846909916061,2991,"so Batoka Rural Health Centre Bbombo",0
27.2268597272724,-16.7757078387649,2992,"so Batoka Rural Health Centre Bbombo",0
27.2268597272724,-16.7667246859237,2993,"so Batoka Rural Health Centre Bbombo",0
27.2268597272724,-16.7577415330825,2994,"so Batoka Rural Health Centre Bbombo",0
27.2268597272724,-16.7487583802413,2995,"so Batoka Rural Health Centre Bbombo",0
27.2268597272724,-16.7397752274001,2996,"so Batoka Rural Health Centre Bbombo",0
27.2268597272724,-16.7307920745589,2997,"so Muzoka Rural Health Centre Cheelo",0
27.2268597272724,-16.7218089217177,2998,"so Muzoka Rural Health Centre Cheelo",0
27.2268597272724,-16.7128257688765,2999,"so Muzoka Rural Health Centre Cheelo",0
27.2268597272724,-16.7038426160353,3000,"so Muzoka Rural Health Centre Cheelo",0
27.2363101736307,-17.6111410529961,3001,"so Siansowa RHC Chimini",0
27.2363101736307,-17.6021579001549,3002,"so Siansowa RHC Chimini",0
27.2363101736307,-17.3685959262838,3003,"so Maamba HAHC Nkungwe",0
27.2363101736307,-17.3596127734426,3004,"so Maamba HAHC Nkungwe",0
27.2363101736307,-17.3506296206014,3005,"so Maamba HAHC Nkungwe",0
27.2363101736307,-17.3146970092366,3006,"so Maamba HAHC Siankodobbo",0
27.2363101736307,-17.3057138563954,3007,"so Maamba HAHC Siankodobbo",0
27.2363101736307,-17.2248654808247,3008,"so Sikaneka RHC Chamana",0
27.2363101736307,-17.2158823279835,3009,"so Sikaneka RHC Chamana",0
27.2363101736307,-17.1350339524127,3010,"so Sinazeze RHC Muziyo",0
27.2363101736307,-17.1260507995715,3011,"so Sinazeze RHC Muziyo",0
27.2363101736307,-17.1170676467303,3012,"so Sinazeze RHC Muziyo",0
27.2363101736307,-16.7757078387649,3013,"so Batoka Rural Health Centre Bbombo",0
27.2363101736307,-16.7667246859237,3014,"so Batoka Rural Health Centre Bbombo",0
27.2363101736307,-16.7577415330825,3015,"so Batoka Rural Health Centre Bbombo",0
27.2363101736307,-16.7487583802413,3016,"so Batoka Rural Health Centre Bbombo",0
27.2363101736307,-16.7397752274001,3017,"so Batoka Rural Health Centre Bbombo",0
27.2363101736307,-16.7307920745589,3018,"so Muzoka Rural Health Centre Cheelo",0
27.2363101736307,-16.7218089217177,3019,"so Muzoka Rural Health Centre Cheelo",0
27.2363101736307,-16.7038426160353,3020,"so Muzoka Rural Health Centre Cheelo",0
27.2457606199889,-17.6111410529961,3021,"so Siansowa RHC Chimini",0
27.2457606199889,-17.6021579001549,3022,"so Siansowa RHC Chimini",0
27.2457606199889,-17.3596127734426,3023,"so Maamba HAHC Nkungwe",0
27.2457606199889,-17.3506296206014,3024,"so Maamba HAHC Nkungwe",0
27.2457606199889,-17.3416464677602,3025,"so Maamba HAHC Nkungwe",0
27.2457606199889,-17.332663314919,3026,"so Maamba HAHC Nkungwe",0
27.2457606199889,-17.3146970092366,3027,"so Maamba HAHC Mweela",0
27.2457606199889,-17.1979160223011,3028,"so Masuku Rural Health Centre Namaanza",0
27.2457606199889,-17.1350339524127,3029,"so Sinazeze RHC Muziyo",0
27.2457606199889,-17.1260507995715,3030,"so Sinazeze RHC Muziyo",0
27.2457606199889,-17.1170676467303,3031,"so Sinazeze RHC Muziyo",0
27.2457606199889,-17.1080844938891,3032,"so Sinazeze RHC Muziyo",0
27.2457606199889,-16.8026572972885,3033,"so Batoka Rural Health Centre Static",0
27.2457606199889,-16.7846909916061,3034,"so Batoka Rural Health Centre Static",0
27.2457606199889,-16.7757078387649,3035,"so Batoka Rural Health Centre Static",0
27.2457606199889,-16.7667246859237,3036,"so Batoka Rural Health Centre (SFH)",0
27.2457606199889,-16.7577415330825,3037,"so Batoka Rural Health Centre Bbombo",0
27.2457606199889,-16.7487583802413,3038,"so Batoka Rural Health Centre Bbombo",0
27.2457606199889,-16.7397752274001,3039,"so Batoka Rural Health Centre Bbombo",0
27.2457606199889,-16.7307920745589,3040,"so Muzoka Rural Health Centre Cheelo",0
27.2457606199889,-16.7218089217177,3041,"so Muzoka Rural Health Centre Cheelo",0
27.2457606199889,-16.7128257688765,3042,"so Muzoka Rural Health Centre Cheelo",0
27.2457606199889,-16.7038426160353,3043,"so Muzoka Rural Health Centre Cheelo",0
27.2552110663472,-17.6111410529961,3044,"so Siansowa RHC Chimini",0
27.2552110663472,-17.6021579001549,3045,"so Siansowa RHC Chimini",0
27.2552110663472,-17.5931747473137,3046,"so Siansowa RHC Chimini",0
27.2552110663472,-17.5841915944725,3047,"so Siansowa RHC Chimini",0
27.2552110663472,-17.377579079125,3048,"so Maamba HAHC Chimonselo A",0
27.2552110663472,-17.3685959262838,3049,"so Maamba HAHC Nkungwe",0
27.2552110663472,-17.3596127734426,3050,"so Maamba HAHC Nkungwe",0
27.2552110663472,-17.3506296206014,3051,"so Maamba HAHC Nkungwe",0
27.2552110663472,-17.3416464677602,3052,"so Maamba HAHC Nkungwe",0
27.2552110663472,-17.332663314919,3053,"so Maamba HAHC Mweela",0
27.2552110663472,-17.3057138563954,3054,"so Maamba HAHC Mweela",0
27.2552110663472,-17.2158823279835,3055,"so Sikaneka RHC Chamana",0
27.2552110663472,-17.1350339524127,3056,"so Sinazeze RHC Muziyo",0
27.2552110663472,-17.1260507995715,3057,"so Sinazeze RHC Muziyo",0
27.2552110663472,-17.1170676467303,3058,"so Sinazeze RHC Muziyo",0
27.2552110663472,-17.1080844938891,3059,"so Sinazeze RHC Muziyo",0
27.2552110663472,-17.0901181882067,3060,"so Sinazeze RHC Munzuma",0
27.2552110663472,-17.0721518825243,3061,"so Sinazeze RHC Munzuma",0
27.2552110663472,-16.7936741444473,3062,"so Batoka Rural Health Centre Static",0
27.2552110663472,-16.7846909916061,3063,"so Batoka Rural Health Centre Static",0
27.2552110663472,-16.7757078387649,3064,"so Batoka Rural Health Centre Static",0
27.2552110663472,-16.7667246859237,3065,"so Batoka Rural Health Centre (SFH)",0
27.2552110663472,-16.7577415330825,3066,"so Batoka Rural Health Centre (SFH)",0
27.2552110663472,-16.7487583802413,3067,"so Batoka Rural Health Centre (SFH)",0
27.2552110663472,-16.7397752274001,3068,"so Muzoka Rural Health Centre Sinamanjolo",0
27.2552110663472,-16.7307920745589,3069,"so Muzoka Rural Health Centre Cheelo",0
27.2552110663472,-16.7218089217177,3070,"so Muzoka Rural Health Centre Cheelo",0
27.2552110663472,-16.7128257688765,3071,"so Muzoka Rural Health Centre Cheelo",0
27.2552110663472,-16.7038426160353,3072,"so Muzoka Rural Health Centre Cheelo",0
27.2646615127054,-17.6021579001549,3073,"so Siansowa RHC Chimini",0
27.2646615127054,-17.5931747473137,3074,"so Siansowa RHC Chimini",0
27.2646615127054,-17.3596127734426,3075,"so Maamba HAHC Nkungwe",0
27.2646615127054,-17.3506296206014,3076,"so Maamba HAHC Mweela",0
27.2646615127054,-17.3416464677602,3077,"so Maamba HAHC Mweela",0
27.2646615127054,-17.332663314919,3078,"so Maamba HAHC Mweela",0
27.2646615127054,-17.3236801620778,3079,"so Maamba HAHC Mweela",0
27.2646615127054,-17.2697812450306,3080,"so Sikaneka RHC Chamana",0
27.2646615127054,-17.1170676467303,3081,"so Sinazeze RHC Muziyo",0
27.2646615127054,-17.1080844938891,3082,"so Sinazeze RHC Muziyo",0
27.2646615127054,-17.0991013410479,3083,"so Sinazeze RHC Muziyo",0
27.2646615127054,-17.0721518825243,3084,"so Sinazeze RHC Munzuma",0
27.2646615127054,-17.0631687296831,3085,"so Sinazeze RHC Munzuma",0
27.2646615127054,-17.054185576842,3086,"so Sinazeze RHC Munzuma",0
27.2646615127054,-16.8296067558121,3087,"so Batoka Rural Health Centre Static",0
27.2646615127054,-16.8116404501297,3088,"so Batoka Rural Health Centre Static",0
27.2646615127054,-16.8026572972885,3089,"so Batoka Rural Health Centre Static",0
27.2646615127054,-16.7846909916061,3090,"so Batoka Rural Health Centre Static",0
27.2646615127054,-16.7757078387649,3091,"so Batoka Rural Health Centre Static",0
27.2646615127054,-16.7667246859237,3092,"so Batoka Rural Health Centre (SFH)",0
27.2646615127054,-16.7577415330825,3093,"so Batoka Rural Health Centre (SFH)",0
27.2646615127054,-16.7487583802413,3094,"so Batoka Rural Health Centre Siachidinta",1
27.2646615127054,-16.7397752274001,3095,"so Muzoka Rural Health Centre Sinamanjolo",0
27.2646615127054,-16.7307920745589,3096,"so Muzoka Rural Health Centre Sinamanjolo",0
27.2646615127054,-16.7218089217177,3097,"so Muzoka Rural Health Centre Cheelo",0
27.2646615127054,-16.7128257688765,3098,"so Muzoka Rural Health Centre Cheelo",0
27.2646615127054,-16.7038426160353,3099,"so Muzoka Rural Health Centre Cheelo",0
27.2741119590637,-17.5931747473137,3100,"so Siansowa RHC Chimini",0
27.2741119590637,-17.5841915944725,3101,"so Siansowa RHC Chimini",0
27.2741119590637,-17.5662252887901,3102,"so Siansowa RHC Chimini",0
27.2741119590637,-17.3506296206014,3103,"so Maamba HAHC Mweela",0
27.2741119590637,-17.3416464677602,3104,"so Maamba HAHC Mweela",0
27.2741119590637,-17.332663314919,3105,"so Maamba HAHC Mweela",0
27.2741119590637,-17.3236801620778,3106,"so Maamba HAHC Mweela",0
27.2741119590637,-17.2967307035542,3107,"so Sikaneka RHC Chamana",0
27.2741119590637,-17.287747550713,3108,"so Sikaneka RHC Chamana",0
27.2741119590637,-17.1170676467303,3109,"so Sinazeze RHC Muziyo",0
27.2741119590637,-17.1080844938891,3110,"so Sinazeze RHC Muziyo",0
27.2741119590637,-17.0991013410479,3111,"so Sinazeze RHC Muziyo",0
27.2741119590637,-17.0901181882067,3112,"so Sinazeze RHC Muziyo",0
27.2741119590637,-17.0721518825243,3113,"so Sinazeze RHC Munzuma",0
27.2741119590637,-17.0631687296831,3114,"so Sinazeze RHC Munzuma",0
27.2741119590637,-17.054185576842,3115,"so Sinazeze RHC Munzuma",0
27.2741119590637,-17.0452024240008,3116,"so Sinazeze RHC Munzuma",0
27.2741119590637,-16.8296067558121,3117,"so Batoka Rural Health Centre Static",0
27.2741119590637,-16.8206236029709,3118,"so Batoka Rural Health Centre Static",0
27.2741119590637,-16.8116404501297,3119,"so Batoka Rural Health Centre Static",0
27.2741119590637,-16.8026572972885,3120,"so Batoka Rural Health Centre Static",0
27.2741119590637,-16.7846909916061,3121,"so Batoka Rural Health Centre Static",0
27.2741119590637,-16.7757078387649,3122,"so Batoka Rural Health Centre Static",0
27.2741119590637,-16.7667246859237,3123,"so Batoka Rural Health Centre Siachidinta",1
27.2741119590637,-16.7577415330825,3124,"so Batoka Rural Health Centre Siachidinta",1
27.2741119590637,-16.7487583802413,3125,"so Batoka Rural Health Centre Siachidinta",1
27.2741119590637,-16.7397752274001,3126,"so Muzoka Rural Health Centre Sinamanjolo",0
27.2741119590637,-16.7307920745589,3127,"so Batoka Rural Health Centre Maluma",0
27.2741119590637,-16.7038426160353,3128,"so Muzoka Rural Health Centre Cheelo",0
27.2741119590637,-16.6948594631941,3129,"so Muzoka Rural Health Centre Cheelo",0
27.2835624054219,-17.5841915944725,3130,"so Siansowa RHC Chimini",0
27.2835624054219,-17.5752084416313,3131,"so Siansowa RHC Chimini",0
27.2835624054219,-17.3416464677602,3132,"so Maamba HAHC Mweela",0
27.2835624054219,-17.332663314919,3133,"so Maamba HAHC Mweela",0
27.2835624054219,-17.3236801620778,3134,"so Maamba HAHC Mweela",0
27.2835624054219,-17.1170676467303,3135,"so Sinazeze RHC Muziyo",0
27.2835624054219,-17.1080844938891,3136,"so Sinazeze RHC Muziyo",0
27.2835624054219,-17.0991013410479,3137,"so Sinazeze RHC Muziyo",0
27.2835624054219,-17.0901181882067,3138,"so Sinazeze RHC Muziyo",0
27.2835624054219,-17.0811350353655,3139,"so Sinazeze RHC Muziyo",0
27.2835624054219,-17.0721518825243,3140,"so Sinazeze RHC Munzuma",0
27.2835624054219,-17.0631687296831,3141,"so Sinazeze RHC Munzuma",0
27.2835624054219,-17.054185576842,3142,"so Sinazeze RHC Munzuma",0
27.2835624054219,-16.8385899086533,3143,"so Batoka Rural Health Centre Static",0
27.2835624054219,-16.8296067558121,3144,"so Batoka Rural Health Centre Static",0
27.2835624054219,-16.8206236029709,3145,"so Batoka Rural Health Centre Static",0
27.2835624054219,-16.8116404501297,3146,"so Batoka Rural Health Centre Static",0
27.2835624054219,-16.8026572972885,3147,"so Batoka Rural Health Centre Static",0
27.2835624054219,-16.7936741444473,3148,"so Batoka Rural Health Centre Static",0
27.2835624054219,-16.7846909916061,3149,"so Batoka Rural Health Centre Static",0
27.2835624054219,-16.7757078387649,3150,"so Batoka Rural Health Centre Siachidinta",1
27.2835624054219,-16.7667246859237,3151,"so Batoka Rural Health Centre Siachidinta",1
27.2835624054219,-16.7577415330825,3152,"so Batoka Rural Health Centre Siachidinta",1
27.2835624054219,-16.7487583802413,3153,"so Batoka Rural Health Centre Siachidinta",1
27.2835624054219,-16.7397752274001,3154,"so Muzoka Rural Health Centre Sinamanjolo",0
27.2835624054219,-16.7307920745589,3155,"so Batoka Rural Health Centre Maluma",0
27.2930128517802,-17.5841915944725,3156,"so Siansowa RHC Chimini",0
27.2930128517802,-17.5752084416313,3157,"so Siansowa RHC Chimini",0
27.2930128517802,-17.5302926774253,3158,"so Siansowa RHC Namafulu",0
27.2930128517802,-17.4584274546957,3159,"so Siatwinda RHC Mweemba",0
27.2930128517802,-17.332663314919,3160,"so Maamba HAHC Mweela",0
27.2930128517802,-17.3236801620778,3161,"so Maamba HAHC Mweela",0
27.2930128517802,-17.287747550713,3162,"so Sikaneka RHC Chamana",0
27.2930128517802,-17.1170676467303,3163,"so Sinazeze RHC Muziyo",0
27.2930128517802,-17.1080844938891,3164,"so Sinazeze RHC Muziyo",0
27.2930128517802,-17.0991013410479,3165,"so Sinazeze RHC Muziyo",0
27.2930128517802,-17.0811350353655,3166,"so Sinazeze RHC Muziyo",0
27.2930128517802,-17.0721518825243,3167,"so Sinazeze RHC Munzuma",0
27.2930128517802,-17.0631687296831,3168,"so Sinazeze RHC Munzuma",0
27.2930128517802,-16.8296067558121,3169,"so Batoka Rural Health Centre Static",0
27.2930128517802,-16.8206236029709,3170,"so Batoka Rural Health Centre Static",0
27.2930128517802,-16.8116404501297,3171,"so Batoka Rural Health Centre Static",0
27.2930128517802,-16.8026572972885,3172,"so Batoka Rural Health Centre Static",0
27.2930128517802,-16.7936741444473,3173,"so Batoka Rural Health Centre Siachidinta",1
27.2930128517802,-16.7846909916061,3174,"so Batoka Rural Health Centre Siachidinta",1
27.2930128517802,-16.7757078387649,3175,"so Batoka Rural Health Centre Siachidinta",1
27.2930128517802,-16.7577415330825,3176,"so Batoka Rural Health Centre Sichikali",0
27.2930128517802,-16.7487583802413,3177,"so Batoka Rural Health Centre Sichikali",0
27.2930128517802,-16.7397752274001,3178,"so Batoka Rural Health Centre Sichikali",0
27.3024632981384,-17.5482589831077,3179,"so Siansowa RHC Namafulu",0
27.3024632981384,-17.5302926774253,3180,"so Siansowa RHC Namafulu",0
27.3024632981384,-17.3955453848074,3181,"so Sikaneka RHC Simutanda",0
27.3024632981384,-17.377579079125,3182,"so Sikaneka RHC Simutanda",0
27.3024632981384,-17.3506296206014,3183,"so Maamba HAHC Mweela",0
27.3024632981384,-17.332663314919,3184,"so Maamba HAHC Mweela",0
27.3024632981384,-17.3236801620778,3185,"so Maamba HAHC Mweela",0
27.3024632981384,-17.3146970092366,3186,"so Sikaneka RHC Siankwazi",0
27.3024632981384,-17.3057138563954,3187,"so Sikaneka RHC Chamana",0
27.3024632981384,-17.2967307035542,3188,"so Sikaneka RHC Chamana",0
27.3024632981384,-17.2697812450306,3189,"so Sikaneka RHC Chamana",0
27.3024632981384,-17.0721518825243,3190,"so Sinazeze RHC Muziyo",0
27.3024632981384,-17.0631687296831,3191,"so Sinazeze RHC Munzuma",0
27.3024632981384,-16.8475730614945,3192,"so Sikalongo Rural Health Centre Mboole A",0
27.3024632981384,-16.8385899086533,3193,"so Sikalongo Rural Health Centre Mboole A",0
27.3024632981384,-16.8296067558121,3194,"so Batoka Rural Health Centre Static",0
27.3024632981384,-16.8206236029709,3195,"so Batoka Rural Health Centre Static",0
27.3024632981384,-16.8116404501297,3196,"so Batoka Rural Health Centre Siachidinta",1
27.3024632981384,-16.8026572972885,3197,"so Batoka Rural Health Centre Siachidinta",1
27.3024632981384,-16.7936741444473,3198,"so Batoka Rural Health Centre Siachidinta",1
27.3024632981384,-16.7846909916061,3199,"so Batoka Rural Health Centre Siachidinta",1
27.3024632981384,-16.7757078387649,3200,"so Batoka Rural Health Centre Siachidinta",1
27.3024632981384,-16.7667246859237,3201,"so Batoka Rural Health Centre Sichikali",0
