"grid_cell","round","prev","N"
5551,4,0.111111111111111,9
5551,5,0.111111111111111,18
5551,6,0,9
5552,1,0.642857142857143,15
5552,2,0.357142857142857,15
5552,3,0.0526315789473684,19
5552,4,0.222222222222222,18
5552,5,0.0666666666666667,15
5552,6,0,12
5553,2,0.25,5
5553,4,0.444444444444444,19
5553,5,0.666666666666667,9
5553,6,0.368421052631579,19
5553,7,0.112676056338028,71
5553,8,0.0645161290322581,33
5553,9,0.111111111111111,28
5553,10,0.142857142857143,7
5554,2,0.244897959183673,53
5554,3,0.1,30
5554,4,0.266666666666667,33
5554,5,0,4
5554,6,0.25,65
5554,7,0.0277777777777778,38
5554,8,0.0821917808219178,91
5554,9,0,23
5554,10,0.0317460317460317,69
5555,2,0.148148148148148,32
5555,3,0.181818181818182,11
5555,4,0.451612903225806,31
5555,5,0,17
5555,6,0.0588235294117647,17
5555,7,0.0454545454545455,24
5555,8,0,26
5555,9,0,18
5555,10,0.0833333333333333,12
5556,8,0.1,11
5557,7,0,6
5558,7,0.08,25
5558,10,0.0769230769230769,13
5559,7,0.0103806228373702,290
5559,8,0,113
5559,9,0,178
5559,10,0.0103092783505155,238
5560,10,0,41
5561,8,0,4
5561,9,0.333333333333333,8
5561,10,0,16
5562,2,0.0784313725490196,55
5562,3,0.0285714285714286,38
5562,4,0.1,42
5562,5,0.103448275862069,31
5562,6,0,44
5562,7,0.0833333333333333,12
5562,8,0,30
5562,9,0.114285714285714,40
5562,10,0,39
5563,2,0.159090909090909,45
5563,3,0.153846153846154,15
5563,4,0.1,32
5563,6,0.05,20
5563,7,0,9
5563,8,0.0476190476190476,21
5563,9,0.107142857142857,30
5563,10,0,5
5564,2,0.378378378378378,39
5564,3,0.41025641025641,41
5564,4,0.578947368421053,39
5564,5,0.388888888888889,18
5564,6,0.196078431372549,51
5564,7,0.16,26
5564,8,0,65
5564,9,0.0909090909090909,55
5564,10,0,5
5565,2,0.461538461538462,16
5565,3,0.133333333333333,15
5565,5,0.3125,16
5565,6,0.0555555555555556,18
5565,8,0.1,22
5565,9,0.176470588235294,18
5565,10,0.5,5
5566,2,0.363636363636364,23
5566,3,0.363636363636364,23
5566,4,0.6,26
5566,5,0.25,13
5566,6,0.137931034482759,30
5566,7,0.25,13
5566,8,0.117647058823529,17
5566,9,0.2,5
5566,10,0,20
5567,2,0.488372093023256,50
5567,3,0.424242424242424,34
5567,4,0.642857142857143,59
5567,5,0.509803921568627,51
5567,6,0.365853658536585,41
5567,7,0.647058823529412,20
5567,8,0.0526315789473684,42
5567,9,0.1,10
5567,10,0.0416666666666667,24
5568,2,0.333333333333333,32
5568,3,0.2,21
5568,4,0.5,11
5568,5,0.35,20
5568,6,0,3
5568,7,0.384615384615385,14
5568,8,0.0384615384615385,33
5568,9,0,1
5568,10,0.0454545454545455,23
5569,1,0.6,5
5569,2,0,6
5569,4,0.166666666666667,6
5569,6,0,5
5569,7,0.2,5
5569,9,0,9
5570,7,0.0833333333333333,24
5570,9,0,13
5570,10,0,13
5571,10,0,18
5572,2,0.327272727272727,59
5572,3,0.206349206349206,69
5572,4,0.162162162162162,39
5572,5,0.125,49
5572,6,0.0277777777777778,36
5572,7,0,9
5572,8,0.03125,39
5572,9,0.103448275862069,35
5572,10,0,43
5573,2,0.230769230769231,14
5573,4,0.133333333333333,16
5573,5,0,15
5573,6,0,2
5573,10,0,7
5574,2,0.363636363636364,13
5574,3,0.333333333333333,27
5574,4,0.478260869565217,23
5574,5,0.321428571428571,28
5574,6,0.0476190476190476,21
5574,8,0.0833333333333333,36
5574,9,0.09375,34
5574,10,0.0303030303030303,33
5575,2,0.25,20
5575,4,0.714285714285714,7
5575,8,0,15
5576,2,0.588235294117647,37
5576,3,0.208333333333333,28
5576,4,0.9,10
5576,5,0.476190476190476,42
5576,6,0.588235294117647,17
5576,7,0,6
5576,8,0.210526315789474,28
5576,9,0.15,24
5576,10,0.0263157894736842,38
5577,2,0.4,6
5577,3,0.285714285714286,8
5577,4,0.8,6
5577,5,0,3
5577,6,0.333333333333333,3
5577,8,0.260869565217391,25
5577,9,0.1,23
5577,10,0,2
5578,4,0.25,9
5578,8,0.142857142857143,7
5578,9,0.253333333333333,90
5578,10,0.0357142857142857,28
5579,7,0.5,2
5579,8,0.4,5
5579,9,0,9
5579,10,0.125,8
5580,2,0.125,16
5580,3,0.363636363636364,11
5580,4,0.727272727272727,23
5580,5,0.275862068965517,30
5580,6,0.357142857142857,14
5580,7,0.666666666666667,18
5580,8,0.0833333333333333,14
5580,10,0,1
5581,1,0.25,12
5581,2,0.28,25
5581,3,0,33
5581,4,0.263157894736842,38
5581,5,0.0869565217391304,23
5581,6,0.1,20
5581,7,0.09375,32
5581,9,0,29
5582,9,0,10
5583,1,0,4
5583,2,0,23
5583,7,0,8
5583,9,0.0769230769230769,13
5584,2,0.384615384615385,17
5584,4,0.25,4
5584,5,0.25,12
5584,7,0.0526315789473684,19
5584,8,0,12
5584,9,0.108108108108108,37
5584,10,0,17
5585,7,0.0263157894736842,78
5585,8,0,21
5585,9,0.0909090909090909,26
5585,10,0,50
5586,3,0.0588235294117647,18
5586,4,0,4
5586,5,0,5
5586,8,0,8
5586,9,0.0666666666666667,19
5586,10,0,16
5587,2,0.25,5
5587,7,0,2
5587,8,0.181818181818182,30
5587,9,0,3
5587,10,0.0833333333333333,12
5588,10,0.142857142857143,9
5589,3,0.153846153846154,13
5589,5,0.875,8
5589,8,0.0909090909090909,11
5589,9,0.666666666666667,3
5589,10,0,12
5590,5,0.75,4
5590,6,0.375,8
5590,8,0,15
5590,9,0.107142857142857,33
5590,10,0,12
5591,2,0.523809523809524,23
5591,3,0.285714285714286,14
5591,5,0.352941176470588,18
5591,6,0.157894736842105,19
5591,7,0.0588235294117647,17
5591,8,0.125,23
5591,9,0.0689655172413793,31
5591,10,0.0357142857142857,28
5592,2,0.230769230769231,29
5592,3,0.424242424242424,33
5592,4,0.789473684210526,21
5592,5,0.444444444444444,19
5592,6,0.15625,33
5592,7,0.111111111111111,9
5592,8,0,21
5592,9,0.107142857142857,29
5592,10,0,8
5593,2,0.6,29
5593,3,0.205128205128205,40
5593,4,0.275862068965517,30
5593,5,0,14
5593,6,0.24,25
5593,7,0.0740740740740741,27
5593,8,0.186046511627907,55
5593,9,0.0909090909090909,23
5594,8,0,4
5595,7,0,5
5596,1,0.64,25
5596,2,0.235849056603774,122
5596,3,0.185185185185185,169
5596,4,0.447154471544715,133
5596,5,0.175675675675676,156
5596,6,0.0939226519337017,182
5596,7,0.119718309859155,154
5596,9,0.0932203389830508,210
5596,10,0,5
5597,5,0.0833333333333333,12
5598,7,0.6,5
5598,9,0,13
5599,7,0,19
5599,8,0,2
5599,9,0.166666666666667,13
5599,10,NA,5
5600,7,0.0714285714285714,28
5600,8,0,21
5600,9,0,12
5600,10,0,11
5601,10,0,23
5602,9,0.206896551724138,38
5602,10,0.0909090909090909,12
5603,2,0.285714285714286,15
5603,3,0.08,33
5603,4,0.363636363636364,11
5603,5,0.0714285714285714,29
5603,7,0,21
5603,8,0,18
5603,9,0.0526315789473684,19
5603,10,0.166666666666667,7
5604,10,0.166666666666667,6
5605,3,0.307692307692308,41
5605,4,0.5,19
5605,5,0.193548387096774,31
5605,6,0.222222222222222,21
5605,7,0,3
5605,8,0.037037037037037,30
5605,9,0.214285714285714,15
5605,10,0,5
5606,2,0.22,64
5606,3,0.301369863013699,75
5606,4,0.542372881355932,67
5606,5,0.371428571428571,36
5606,6,0.288888888888889,45
5606,7,0.171875,65
5606,8,0.0285714285714286,38
5606,9,0.3125,19
5607,2,0.590909090909091,23
5607,3,0.125,27
5607,4,0.529411764705882,18
5607,5,0.5,9
5607,6,0,8
5607,8,0.1,10
5608,3,0.5,2
5608,5,0,2
5608,6,0.5,4
5608,7,0.102040816326531,50
5608,9,0,21
5608,10,0,3
5609,1,0.272727272727273,15
5609,4,0.714285714285714,7
5609,7,0.222222222222222,9
5609,9,0,7
5610,2,0,7
5610,4,0.75,8
5610,5,0.272727272727273,11
5610,7,0,18
5610,9,0,2
5611,7,0.0735294117647059,69
5611,8,0,34
5611,9,0,19
5611,10,0,44
5612,7,0.0327868852459016,127
5612,8,0.00892857142857143,113
5612,9,0.0388349514563107,105
5612,10,0,152
5613,6,0.75,4
5614,7,0,40
5614,8,0,39
5614,9,0,22
5614,10,0,16
5615,7,0,103
5615,8,0.0555555555555556,36
5615,9,0,91
5615,10,0,64
5616,7,0.263157894736842,153
5616,9,0.0222222222222222,90
5616,10,0.00709219858156028,142
5617,7,0,2
5617,9,0,2
5618,2,0.0476190476190476,21
5618,8,0,13
5618,9,0.0294117647058824,36
5618,10,0,12
5619,3,0.25,4
5619,5,0.333333333333333,13
5619,6,0,1
5620,2,0.571428571428571,21
5620,3,0.354838709677419,32
5620,4,0.782608695652174,23
5620,5,0.3,22
5620,6,0.157894736842105,19
5620,7,0,11
5620,8,0,2
5620,9,0,12
5621,2,0.4,20
5621,3,0.294117647058824,17
5621,4,0.833333333333333,25
5621,5,0.466666666666667,15
5621,6,0.272727272727273,11
5621,7,0.2,11
5621,8,0,9
5621,9,0.181818181818182,11
5622,7,0.272727272727273,12
5622,8,0,10
5622,9,0,2
5623,8,0.318181818181818,22
5623,9,0.147058823529412,42
5623,10,0.0277777777777778,36
5624,7,0.104166666666667,48
5624,8,0.0909090909090909,77
5624,9,0.125,33
5624,10,0.0227272727272727,48
5625,7,0.125,110
5625,8,0.024,125
5625,9,0.0285714285714286,70
5625,10,0,57
5626,7,0,8
5626,8,0.0384615384615385,40
5626,9,0,19
5626,10,0,28
5627,9,0.0454545454545455,22
5627,10,0,13
5628,9,0,4
5629,7,0.330508474576271,119
5629,8,0.0238095238095238,58
5629,9,0.05,20
5629,10,0,131
5630,7,0.13953488372093,44
5630,8,0,25
5630,9,0,22
5630,10,0,48
5631,7,0.0769230769230769,26
5631,8,0,23
5631,9,0.05,20
5631,10,0,20
5632,9,0,2
5633,6,NA,1
5634,3,0.210526315789474,19
5634,5,0.344827586206897,32
5634,6,0.244444444444444,46
5634,8,0,9
5634,9,0,8
5634,10,0,4
5635,3,0.428571428571429,28
5635,4,0.208333333333333,26
5635,5,0.25,37
5635,6,0.0333333333333333,30
5635,7,0.1,11
5635,8,0,12
5635,9,0.0714285714285714,15
5635,10,0,12
5636,8,0,9
5637,7,0.142857142857143,43
5637,8,0,23
5637,9,0,11
5637,10,0,39
5638,7,0.15625,65
5638,8,0.109090909090909,55
5638,9,0.0434782608695652,24
5638,10,0.0192307692307692,58
5639,7,0.0178571428571429,59
5639,8,0,50
5639,9,0.0169491525423729,60
5640,7,0.025,40
5640,8,0.0882352941176471,36
5640,9,0.0769230769230769,27
5640,10,0,6
5641,7,0.111111111111111,19
5641,9,0,22
5641,10,0,27
5642,7,0.0952380952380952,21
5642,8,0,8
5642,9,0.0625,17
5642,10,0,25
5643,7,0,31
5643,8,0,9
5643,9,0,45
5643,10,0,10
5644,7,0.05,20
5644,9,0,10
5644,10,0,22
5645,7,0.0454545454545455,22
5645,9,0,57
5645,10,0,24
5646,7,0.05,21
5646,9,0,27
5646,10,0,2
5647,7,0.0421052631578947,102
5647,8,0,70
5647,9,0,48
5647,10,0,16
5648,9,0,1
5649,7,0,14
5649,8,0,15
5649,9,0,7
5649,10,0,12
5650,7,0,2
5650,9,0,6
5651,1,0.611111111111111,18
5651,3,0.25,25
5651,4,0.272727272727273,27
5651,5,0.0967741935483871,34
5651,6,0.0740740740740741,28
5651,7,0,10
5651,8,0,23
5651,9,0.111111111111111,13
5652,2,0.293103448275862,60
5652,4,0.230769230769231,17
5652,5,0.214285714285714,14
5652,6,0.0769230769230769,14
5652,7,0.0666666666666667,15
5652,8,0,13
5652,9,0,12
5653,2,0.477611940298507,69
5653,3,0.236842105263158,80
5653,4,0.46,57
5653,5,0.317460317460317,68
5653,6,0.230769230769231,53
5653,7,0.254545454545455,63
5653,8,0.225806451612903,83
5653,9,0.265625,65
5654,1,1,3
5654,2,0.5,3
5654,3,0.571428571428571,8
5654,4,0.75,12
5654,6,0.256756756756757,79
5654,7,0.363636363636364,11
5654,8,0.444444444444444,10
5654,9,0.0909090909090909,11
5654,10,0,1
5655,3,0,2
5655,4,0.333333333333333,3
5655,6,0,2
5655,8,0.333333333333333,3
5656,10,0,3
5657,10,0,8
5658,9,1,8
5658,10,0,11
5659,8,0.285714285714286,7
5660,9,0,6
5661,8,0.1,10
5661,9,0,10
5662,7,0.181818181818182,22
5662,8,0.0344827586206897,35
5662,9,0.0285714285714286,35
5662,10,0,55
5663,7,0.0357142857142857,37
5663,9,0,11
5663,10,0,28
5664,7,0,41
5664,9,0,61
5664,10,0,34
5665,7,0.0961538461538462,106
5665,8,0,75
5665,9,0,122
5665,10,0,119
5666,7,0.0810810810810811,37
5666,8,0,48
5666,9,0,24
5666,10,0,83
5667,8,0,20
5667,9,0,32
5667,10,0,36
5668,7,0.0416666666666667,55
5668,8,0,3
5668,9,0,4
5669,8,0,11
5669,10,0,4
5670,2,0.4,12
5670,3,0.333333333333333,13
5670,4,0.0769230769230769,14
5670,5,0.2,10
5670,6,0.3,10
5670,7,0.75,4
5670,8,0.333333333333333,17
5670,9,0.263157894736842,19
5670,10,0,7
5671,2,0.493975903614458,91
5671,3,0.3125,101
5671,4,0.4375,69
5671,5,0.508196721311475,61
5671,6,0.342857142857143,73
5671,7,0.148648648648649,76
5671,8,0.0465116279069767,45
5671,9,0.371428571428571,39
5671,10,0,7
5672,1,0.538461538461538,13
5672,2,0.516129032258065,33
5672,3,0.384615384615385,26
5672,4,0.944444444444444,20
5672,5,0.111111111111111,9
5672,6,0.307692307692308,26
5672,8,0,2
5672,9,0.4,12
5672,10,0,8
5673,3,0.533333333333333,20
5673,4,0.538461538461538,29
5673,5,0.208333333333333,25
5673,6,0.48780487804878,41
5673,8,0.142857142857143,21
5673,9,0.1875,22
5673,10,0,4
5674,3,0.555555555555556,19
5674,4,0.75,9
5674,5,0.5,12
5674,6,0.555555555555556,18
5674,9,0.25,27
5675,10,0,4
5676,8,0,3
5676,9,0.166666666666667,21
5676,10,0,36
5677,8,0.117647058823529,37
5677,9,0.55,38
5677,10,0.02,56
5678,9,0.75,4
5679,8,0,1
5679,9,0,2
5680,7,0.0307692307692308,66
5680,8,0.0151515151515152,90
5680,9,0.05,62
5680,10,0,76
5681,7,0,12
5681,8,0.153846153846154,13
5681,9,0,17
5681,10,0,16
5682,7,0.0543478260869565,93
5682,8,0,125
5682,9,0,23
5682,10,0.00523560209424084,193
5683,7,0.1125,80
5683,8,0.0178571428571429,67
5683,9,0,60
5683,10,0,101
5684,7,0.032258064516129,31
5684,8,0,31
5684,9,0,41
5684,10,0.0555555555555556,36
5685,7,0.1,31
5685,8,0,9
5685,9,0,15
5686,7,0,15
5686,8,0,13
5686,9,0,19
5686,10,0,9
5687,3,0.166666666666667,7
5687,4,0,8
5687,5,0.1,10
5687,6,0,7
5687,8,0.0714285714285714,19
5688,2,0.823529411764706,18
5688,3,0.333333333333333,3
5688,4,0.8,5
5688,5,0.444444444444444,9
5688,6,0.166666666666667,6
5688,8,0,8
5689,7,0,8
5690,1,0.5,2
5690,2,0.625,8
5690,3,0.285714285714286,8
5690,4,0.555555555555556,18
5690,6,0,5
5690,9,0.166666666666667,7
5690,10,0,6
5691,3,0.380952380952381,22
5691,4,0.608695652173913,23
5691,5,0.666666666666667,3
5691,6,0.44,25
5691,7,0.382978723404255,47
5691,8,0.0526315789473684,19
5691,9,0.909090909090909,15
5692,3,0.285714285714286,7
5692,4,0.333333333333333,3
5692,6,0,6
5693,8,0,15
5693,10,0,11
5694,9,NA,2
5695,10,0,8
5696,7,0.0769230769230769,13
5696,8,0,7
5696,9,0,6
5696,10,0,7
5697,7,0.0289855072463768,69
5697,8,0,58
5697,9,0,48
5697,10,0,67
5698,7,0,10
5698,9,0,6
5698,10,0,15
5699,7,0.1,20
5699,8,0,20
5699,10,0,28
5700,7,0.0579710144927536,71
5700,8,0.012987012987013,92
5700,9,0,31
5700,10,0,48
5701,7,0,9
5701,8,0,8
5701,10,0,13
5702,7,0,15
5702,10,0,7
5703,7,0.027972027972028,160
5703,8,0.0384615384615385,89
5703,9,0,104
5703,10,0,34
5704,7,0.0721153846153846,231
5704,8,0.0277777777777778,188
5704,9,0,165
5704,10,0,38
5705,7,0,4
5705,8,0,4
5705,9,0,1
5705,10,0.1,10
5706,7,0.0344827586206897,63
5706,8,0.0416666666666667,26
5706,9,0,39
5706,10,0,22
5707,7,0,27
5707,8,0.0833333333333333,40
5707,9,0,4
5707,10,0,7
5708,7,0,15
5708,9,0,6
5708,10,0,1
5709,7,0,9
5710,3,0,3
5710,4,0,3
5710,5,0,3
5710,6,0.2,10
5710,7,0,11
5710,8,0.111111111111111,9
5710,9,0.333333333333333,4
5711,2,0.435897435897436,47
5711,3,0.0465116279069767,47
5711,4,0.46875,40
5711,5,0.166666666666667,45
5711,6,0.0681818181818182,48
5711,7,0,23
5711,8,0.1,41
5711,9,0.4,20
5711,10,0,6
5712,7,0,7
5713,2,0.296296296296296,34
5713,3,0.263157894736842,20
5714,4,0.75,8
5714,5,0.5,20
5714,8,0.153846153846154,14
5714,9,1,6
5715,8,0.0833333333333333,12
5715,9,0.55,27
5715,10,0,18
5716,7,0.0833333333333333,36
5716,8,0.235294117647059,17
5716,9,0.075,40
5716,10,0,16
5717,8,0.214285714285714,14
5717,9,0,11
5717,10,0,10
5718,7,0.107142857142857,28
5718,8,0,24
5718,9,0.111111111111111,18
5718,10,0.0204081632653061,49
5719,7,0.238866396761134,259
5719,8,0.0202020202020202,106
5719,9,0.0693069306930693,107
5719,10,0.0492957746478873,175
5720,7,0.0576923076923077,52
5720,8,0,47
5720,9,0,46
5720,10,0,60
5721,7,0.0643564356435644,209
5721,8,0.0147058823529412,140
5721,9,0.0220994475138122,201
5721,10,0,291
5722,7,0.0246913580246914,87
5722,8,0.0188679245283019,60
5722,9,0,40
5722,10,0.00869565217391304,120
5723,7,0,10
5723,8,0,11
5723,9,0,23
5723,10,0,23
5724,7,0.0731707317073171,41
5724,8,0.0909090909090909,26
5724,9,0,35
5724,10,0,65
5725,7,0,24
5725,8,0.0123456790123457,87
5725,9,0,56
5725,10,0.0161290322580645,62
5726,7,0,40
5726,8,0,66
5726,9,0,28
5726,10,0,47
5727,7,0.0454545454545455,23
5727,8,0.0625,23
5727,10,0,19
5728,7,0.0731707317073171,41
5728,8,0,20
5728,9,0,25
5728,10,0,42
5729,10,0,4
5730,7,0,2
5731,9,NA,1
5732,7,0.0632911392405063,86
5732,8,0.113821138211382,149
5732,9,0,91
5732,10,0,8
5733,7,0.036036036036036,122
5733,8,0.0454545454545455,73
5733,9,0,63
5733,10,0,11
5734,7,0,3
5734,9,0,6
5735,7,0.0909090909090909,83
5735,8,0,19
5735,9,0,7
5735,10,0.333333333333333,3
5736,7,0,13
5736,9,0,7
5737,2,0.25,16
5737,3,0.166666666666667,18
5737,4,0.130434782608696,31
5737,5,0.1,20
5737,6,0.09375,32
5737,7,0,49
5737,8,0,22
5737,9,0.0869565217391304,24
5738,2,0.333333333333333,44
5738,3,0.2,11
5738,4,0.5,46
5738,5,0.21875,32
5738,6,0.2,22
5738,7,0.1,11
5738,8,0.111111111111111,19
5738,9,0.333333333333333,38
5738,10,0,6
5739,2,0.571428571428571,7
5739,4,1,3
5739,9,0.875,10
5739,10,0,4
5740,9,0.5,13
5740,10,0,12
5741,9,1,5
5742,8,0.181818181818182,34
5742,9,0.75,29
5742,10,0,55
5743,8,0.333333333333333,4
5744,7,0.6,5
5744,9,0.2,11
5744,10,0,8
5745,7,0.115384615384615,54
5745,8,0.125,67
5745,9,0.146067415730337,90
5745,10,0.0303030303030303,75
5746,7,0,24
5746,8,0.166666666666667,12
5746,9,0.0689655172413793,31
5746,10,0.025,40
5747,7,0.0436363636363636,275
5747,8,0.0418848167539267,210
5747,9,0.0181818181818182,238
5747,10,0,148
5748,7,0.0775510204081633,251
5748,8,0.0134228187919463,153
5748,9,0,127
5748,10,0,135
5749,7,0.194029850746269,68
5749,8,0,59
5749,9,0.0217391304347826,46
5749,10,0.0222222222222222,99
5750,7,0.133333333333333,15
5750,8,0,10
5750,9,0,28
5750,10,0,30
5751,7,0,7
5751,9,0.0625,16
5751,10,0,6
5752,7,0.142857142857143,7
5752,8,0,12
5752,9,0,25
5752,10,0,15
5753,7,0,15
5753,8,0,3
5753,9,0,52
5753,10,0,51
5754,7,0.15,22
5754,8,0.0714285714285714,15
5754,9,0,15
5754,10,0.032258064516129,36
5755,7,0.0140845070422535,78
5755,8,0,55
5755,9,0,18
5755,10,0,7
5756,7,0,6
5757,7,0,4
5757,8,0,2
5757,9,0,2
5758,7,0,90
5758,8,0.0795454545454545,96
5758,9,0,42
5758,10,0,34
5759,7,0.206896551724138,31
5759,8,0,10
5760,2,0,9
5760,5,0,16
5760,6,0,8
5760,7,0,22
5760,8,0,9
5760,9,0.0909090909090909,12
5761,3,0,13
5761,4,0.15625,39
5761,5,0.162162162162162,37
5761,6,0,20
5761,7,0,24
5761,8,0.0277777777777778,43
5761,9,0.0294117647058824,37
5762,2,0.8,5
5762,4,0.454545454545455,11
5762,9,0.4,10
5763,8,0.333333333333333,3
5763,10,0,4
5764,7,0.25,32
5764,9,0.285714285714286,42
5764,10,0,21
5765,7,0.375,16
5765,9,0.111111111111111,20
5765,10,0,18
5766,7,0.166666666666667,35
5766,8,0.05,67
5766,9,0.0731707317073171,42
5766,10,0.0163934426229508,64
5767,7,0.113636363636364,44
5767,8,0.04,25
5767,9,0.0677966101694915,59
5767,10,0,54
5768,7,0.151515151515152,171
5768,8,0,86
5768,9,0,163
5768,10,0.0134228187919463,161
5769,7,0.121212121212121,33
5769,8,0,41
5769,9,0,12
5769,10,0,24
5770,7,0.132231404958678,123
5770,8,0.0634920634920635,64
5770,9,0.0131578947368421,79
5770,10,0,86
5771,7,0.043010752688172,97
5771,8,0,54
5771,9,0.0416666666666667,50
5771,10,0,6
5772,7,0.0151515151515152,66
5772,8,0.214285714285714,60
5772,9,0,74
5772,10,0,19
5773,7,0,8
5773,8,0.0454545454545455,25
5773,9,0,5
5773,10,0,11
5774,8,0.214285714285714,16
5774,9,0.111111111111111,21
5774,10,0,41
5775,8,0.428571428571429,41
5775,9,0.571428571428571,36
5775,10,0,16
5776,8,0.294117647058824,20
5776,9,1,8
5776,10,0.0625,20
5777,8,0.4,5
5777,9,1,9
5778,7,0.333333333333333,9
5778,9,0,7
5778,10,0,14
5779,7,0.125,8
5779,8,0,3
5779,9,0,3
5779,10,0,11
5780,7,0.078125,69
5780,8,0,45
5780,9,0.0192307692307692,56
5780,10,0,61
5781,7,0.666666666666667,3
5782,10,0.166666666666667,9
5783,9,1,3
5783,10,0,44
5784,8,0.160714285714286,59
5784,9,0.296296296296296,55
5784,10,0,23
5785,8,0.133333333333333,46
5785,9,0,2
5785,10,0,35
5786,8,0.470588235294118,18
5786,9,0.72,29
5786,10,0.25,13
5787,9,0.538461538461538,15
5788,7,0.073394495412844,118
5788,8,0.0254237288135593,120
5788,9,0.0127388535031847,160
5788,10,0,129
5789,8,0.142857142857143,14
5789,9,0,47
5789,10,0,18
5790,10,0.75,9
5791,10,0.555555555555556,29
5792,9,0.19047619047619,23
5792,10,0.214285714285714,38
5793,9,0.2,7
5793,10,0.625,17
5794,10,0,13
5795,10,0,35
5796,10,0.0256410256410256,43
5797,8,0.285714285714286,14
5797,10,0.0526315789473684,23
5798,8,0.25,9
5799,7,0,7
5799,9,0,6
5799,10,0,5
5800,9,0,4
5800,10,0,10
5801,7,0.227777777777778,184
5801,8,0.243243243243243,76
5801,9,0.0343137254901961,233
5801,10,0.0372093023255814,235
5802,9,0,6
5802,10,0.4,8
5803,7,0.5,6
5803,9,0.131578947368421,39
5803,10,0.428571428571429,7
5804,7,0.25,8
5804,9,0.15,20
5805,10,0.0217391304347826,53
5806,7,0.166666666666667,6
5806,8,0.05,20
5806,9,0.2,20
5806,10,0.0689655172413793,66
5807,7,0.361904761904762,105
5807,8,0.194444444444444,72
5807,9,0.292307692307692,84
5807,10,0.0740740740740741,29
5808,7,0,1
5808,9,0.307692307692308,13
5809,7,0,3
5810,8,0,3
5810,9,0,5
5810,10,0,7
5811,8,0.4,6
5811,9,0,19
5811,10,0,22
5812,8,0.555555555555556,38
5812,9,0.112359550561798,101
5812,10,0,88
5813,8,0.75,12
5813,9,0,41
5813,10,0.0344827586206897,33
5814,7,0.4,5
5814,9,0.09375,34
5814,10,0.340909090909091,50
5815,9,0.153846153846154,15
5815,10,0.55,22
5816,10,0.333333333333333,9
5817,10,0.0277777777777778,38
5818,7,0.237623762376238,103
5818,8,0.103448275862069,58
5818,9,0.0458715596330275,111
5818,10,0.0285714285714286,83
5819,7,0.291666666666667,126
5819,8,0.0873015873015873,127
5819,9,0.104294478527607,171
5819,10,0.0163934426229508,70
5820,7,0.0454545454545455,22
5820,8,0.285714285714286,7
5820,9,0,38
5820,10,0,7
5821,8,0.428571428571429,7
5821,9,0.307692307692308,13
5821,10,0,7
5822,7,0.0769230769230769,39
5822,9,0.157894736842105,76
5823,8,0,12
5823,9,0.0476190476190476,21
5823,10,0,11
5824,7,0.411764705882353,51
5824,8,0.1875,25
5824,9,0,7
5824,10,0.16,25
5825,10,0,2
5826,7,0,48
5826,8,0.307692307692308,13
5826,9,0.0125,102
5826,10,0.04,58
5827,7,0,6
5827,8,0,6
5827,9,0,35
5827,10,0,36
5828,10,0,3
5829,8,0,3
5830,9,0.225,42
5830,10,0.217391304347826,29
5831,9,0.166666666666667,26
5831,10,0.32,28
5832,9,0,4
5833,5,1,2
5834,8,0,11
5835,7,0.125,8
5835,8,0,24
5835,9,0,1
5836,10,0.03125,37
5837,7,0.184357541899441,181
5837,8,0,3
5837,9,0.0970873786407767,217
5837,10,0.0727272727272727,64
5838,7,0.0555555555555556,18
5838,9,0.173913043478261,23
5839,7,0.196428571428571,56
5839,9,0.0566037735849057,53
5839,10,0,17
5840,7,0.352941176470588,17
5840,9,0.0769230769230769,13
5841,7,0.132075471698113,53
5841,8,0,28
5841,10,0,23
5842,7,0.0985915492957746,71
5842,8,0.0579710144927536,72
5842,9,0.103896103896104,78
5842,10,0,39
5843,7,0,1
5843,9,0,6
5843,10,0.166666666666667,7
5844,7,0.174603174603175,72
5844,8,0,22
5844,9,0,57
5844,10,0,30
5845,7,1,3
5845,9,0,8
5845,10,0.0454545454545455,55
5846,7,0.319327731092437,119
5846,9,0.0755813953488372,198
5846,10,0.0625,18
5847,7,0,18
5847,9,0.125,49
5847,10,0,11
5848,7,0.2,5
5848,8,0,5
5849,8,0.75,4
5850,7,0.404255319148936,47
5850,8,0.025,40
5850,9,0.0666666666666667,52
5850,10,0.121212121212121,33
5851,7,0.170454545454545,93
5851,8,0.0666666666666667,47
5851,9,0.126760563380282,147
5851,10,0.0303030303030303,33
5852,7,0.298701298701299,77
5852,8,0.0449438202247191,93
5852,9,0.015625,76
5852,10,0,28
5853,10,0,6
5854,7,0,5
5854,8,0.133333333333333,17
5854,9,0.0714285714285714,15
5854,10,0,20
5855,8,0.375,8
5856,8,0,5
5857,8,0,11
5857,10,0,19
5858,8,0.363636363636364,11
5859,8,0.375,8
5859,10,0.0625,20
5860,7,0.0517241379310345,60
5860,8,0,23
5860,9,0.16,25
5860,10,0,12
5861,7,0.111111111111111,9
5861,9,0.307692307692308,13
5862,8,0.5,14
5863,8,1,3
5864,8,0.1,22
5865,10,0,4
5866,10,0,9
5867,7,0,21
5867,8,0.333333333333333,14
5867,9,1,14
5867,10,0,5
5868,8,0,14
5869,8,0.208333333333333,24
5870,8,0.4,10
5871,8,0,11
5871,10,0,5
5872,7,0,7
5872,8,0.0666666666666667,30
