"grid_cell","mid_x","mid_y","catchment","cluster_id","cluster_dist"
4466,27.6993820451851,-16.8296067558121,"sinafala","80211_2",2.35620393653374
4467,27.6993820451851,-16.8206236029709,"sinafala","80211_2",2.12075591082031
4468,27.6993820451851,-16.8116404501297,"sinafala","80211_2",2.33313398722174
4469,27.6993820451851,-16.7846909916061,"munyumbwe","80209_7",3.01871548067047
4470,27.6993820451851,-16.7667246859237,"munyumbwe","80209_7",1.39380837583433
4471,27.6993820451851,-16.7577415330825,"munyumbwe","80209_7",1.16521717884987
4472,27.6993820451851,-16.7307920745589,"munyumbwe","80209_7",3.40629106223386
4473,27.6993820451851,-16.7218089217177,"munyumbwe","80209_7",4.3609457689618
4476,27.6993820451851,-16.6589268518294,"munyumbwe","80209_9",3.51085607455819
4477,27.6993820451851,-16.6499436989882,"munyumbwe","80209_9",3.20101199375632
4478,27.6993820451851,-16.6319773933058,"munyumbwe","80209_9",3.47666681040496
4479,27.6993820451851,-16.6229942404646,NA,"80207_4",3.30895304470904
4480,27.6993820451851,-16.6140110876234,NA,"80207_4",2.39544618371517
4481,27.6993820451851,-16.6050279347822,NA,"80207_4",1.58970266549283
4482,27.6993820451851,-16.596044781941,NA,"80207_4",1.14723436528546
4483,27.6993820451851,-16.5870616290998,NA,"80207_4",1.45090964285315
4484,27.6993820451851,-16.5241795592114,NA,"80206_5",0.953815242007555
4485,27.6993820451851,-16.5151964063702,NA,"80206_5",1.44167695251565
4486,27.6993820451851,-16.506213253529,NA,"80206_5",2.29065522070698
4487,27.7088324915433,-17.0002866597948,"chiyabi","81102_8",2.19939059437993
4488,27.7088324915433,-16.9913035069536,"chiyabi","81102_8",1.20008583063598
4489,27.7088324915433,-16.9823203541124,"chiyabi","81102_8",0.207588571655294
4490,27.7088324915433,-16.9733372012712,"chiyabi","81102_8",0.803728828157987
4491,27.7088324915433,-16.96435404843,"chiyabi","81102_7",0.837838223334774
4492,27.7088324915433,-16.8835056728592,"sinafala","80211_8",3.95430884434006
4493,27.7088324915433,-16.8296067558121,"sinafala","80211_2",3.29186968704865
4494,27.7088324915433,-16.8206236029709,"sinafala","80211_2",3.12770926040543
4495,27.7088324915433,-16.8116404501297,"sinafala","80211_2",3.27547313199798
4496,27.7088324915433,-16.7846909916061,"munyumbwe","80209_7",2.79598604968229
4497,27.7088324915433,-16.7757078387649,"munyumbwe","80209_7",1.79791715947053
4498,27.7088324915433,-16.7667246859237,"munyumbwe","80209_7",0.804657836787263
4499,27.7088324915433,-16.7307920745589,"munyumbwe","80209_7",3.21050567965392
4500,27.7088324915433,-16.7218089217177,"munyumbwe","80209_7",4.20978798034985
4501,27.7088324915433,-16.7038426160353,"munyumbwe","80209_6",5.05676519537795
4502,27.7088324915433,-16.6948594631941,"munyumbwe","80209_6",5.41270103631638
4503,27.7088324915433,-16.6589268518294,"munyumbwe","80209_9",2.64235061707569
4504,27.7088324915433,-16.6499436989882,"munyumbwe","80209_9",2.21407623675026
4505,27.7088324915433,-16.6319773933058,"munyumbwe","80209_9",2.59660681518002
4506,27.7088324915433,-16.6050279347822,NA,"80207_4",2.41804200631894
4507,27.7088324915433,-16.596044781941,NA,"80207_4",2.15315452918735
4508,27.7088324915433,-16.5601121705762,NA,"80206_4",2.32470374366195
4509,27.7088324915433,-16.551129017735,NA,"80206_4",1.45936451713569
4510,27.7088324915433,-16.5421458648938,NA,"80206_4",0.924792992106359
4511,27.7088324915433,-16.5331627120526,NA,"80206_4",1.25727457180957
4512,27.7088324915433,-16.5241795592114,NA,"80206_5",1.96046361503703
4513,27.7182829379016,-16.919438284224,"sinafala","80211_8",1.96487297191043
4514,27.7182829379016,-16.8924888257004,"sinafala","80211_8",2.53844676445896
4515,27.7182829379016,-16.8835056728592,"sinafala","80211_8",3.362247355619
4516,27.7182829379016,-16.8296067558121,"sinafala","80211_5",3.4930123220813
4517,27.7182829379016,-16.7667246859237,"munyumbwe","80209_7",1.17541799946536
4518,27.7182829379016,-16.7577415330825,"munyumbwe","80209_7",0.892530258660106
4519,27.7182829379016,-16.7487583802413,"munyumbwe","80209_7",1.48714929964447
4520,27.7182829379016,-16.7038426160353,"munyumbwe","80209_6",4.09545458705373
4521,27.7182829379016,-16.6948594631941,"munyumbwe","80209_6",4.5275592286898
4522,27.7182829379016,-16.6589268518294,"munyumbwe","80209_9",1.91563274212756
4523,27.7182829379016,-16.6499436989882,"munyumbwe","80209_9",1.26079747342807
4524,27.7182829379016,-16.640960546147,"munyumbwe","80209_9",1.22864629329392
4525,27.7182829379016,-16.6319773933058,"munyumbwe","80209_9",1.85189987250337
4526,27.7182829379016,-16.6229942404646,"munyumbwe","80209_9",2.71099511992593
4527,27.7182829379016,-16.6140110876234,"munyumbwe","80207_7",2.92509208455192
4528,27.7182829379016,-16.596044781941,NA,"80207_7",2.25930899715995
4529,27.7182829379016,-16.5870616290998,NA,"80207_7",2.52559571990574
4530,27.7182829379016,-16.551129017735,NA,"80206_4",1.14114311761494
4531,27.7182829379016,-16.5421458648938,NA,"80206_4",0.166332063308136
4532,27.7182829379016,-16.5331627120526,NA,"80206_4",0.867827802934736
4533,27.7182829379016,-16.5241795592114,NA,"80206_4",1.86509620011047
4534,27.7182829379016,-16.5151964063702,NA,"80206_4",2.86426999000518
4535,27.7277333842598,-16.9104551313828,"sinafala","80211_8",0.64552430386378
4536,27.7277333842598,-16.8924888257004,"sinafala","80211_8",2.03432364769828
4537,27.7277333842598,-16.8835056728592,"sinafala","80211_8",2.99989303672957
4538,27.7277333842598,-16.8655393671769,"sinafala","80211_1",3.56197383081375
4539,27.7277333842598,-16.8385899086533,"sinafala","80211_5",2.59770077630639
4540,27.7277333842598,-16.7577415330825,"munyumbwe","80209_7",1.88685844518363
4541,27.7277333842598,-16.7487583802413,"munyumbwe","80209_7",2.23055329959283
4542,27.7277333842598,-16.7218089217177,"munyumbwe","80209_6",2.92466486045256
4543,27.7277333842598,-16.7128257688765,"munyumbwe","80209_6",2.87739303442993
4544,27.7277333842598,-16.7038426160353,"munyumbwe","80209_6",3.16308657321995
4545,27.7277333842598,-16.6948594631941,"munyumbwe","80209_6",3.70551515059132
4546,27.7277333842598,-16.6589268518294,"munyumbwe","80209_9",1.54564111008608
4547,27.7277333842598,-16.6499436989882,"munyumbwe","80209_9",0.555794793267152
4548,27.7277333842598,-16.640960546147,"munyumbwe","80209_9",0.478340112239097
4549,27.7277333842598,-16.6050279347822,NA,"80207_7",1.51647054023622
4550,27.7277333842598,-16.5331627120526,NA,"80206_4",1.39988137160512
4551,27.7371838306181,-16.9284214370652,"sinafala","80211_8",2.10146378121681
4552,27.7371838306181,-16.919438284224,"sinafala","80211_8",1.13005410603909
4553,27.7371838306181,-16.9104551313828,"sinafala","80211_8",0.371341539833596
4554,27.7371838306181,-16.9014719785416,"sinafala","80211_8",0.999383206611985
4555,27.7371838306181,-16.8924888257004,"sinafala","80211_8",1.96459640789925
4556,27.7371838306181,-16.8655393671769,"sinafala","80211_1",2.59411311722427
4557,27.7371838306181,-16.8565562143357,"sinafala","80211_1",2.46114412683384
4558,27.7371838306181,-16.8475730614945,"sinafala","80211_5",2.30721912211192
4559,27.7371838306181,-16.7846909916061,"sinafala","80211_3",2.29222331954958
4560,27.7371838306181,-16.7757078387649,"sinafala","80211_3",2.78013778826094
4561,27.7371838306181,-16.7577415330825,"munyumbwe","80209_7",2.89021036230836
4562,27.7371838306181,-16.7487583802413,"munyumbwe","80209_7",3.12548802906287
4563,27.7371838306181,-16.7397752274001,"munyumbwe","80209_6",3.21962218440016
4564,27.7371838306181,-16.7038426160353,"munyumbwe","80209_6",2.2952079298947
4565,27.7371838306181,-16.6948594631941,"munyumbwe","80209_6",2.99891353818461
4566,27.7371838306181,-16.6679100046706,"munyumbwe","80209_9",2.68703424920924
4567,27.7371838306181,-16.6589268518294,"munyumbwe","80209_9",1.77202982532004
4568,27.7371838306181,-16.6499436989882,"munyumbwe","80209_9",1.02957580324821
4569,27.7371838306181,-16.640960546147,"munyumbwe","80209_9",0.989930782860298
4570,27.7371838306181,-16.6319773933058,"munyumbwe","80209_9",1.70290914686731
4571,27.7371838306181,-16.6229942404646,"munyumbwe","80209_9",2.61148160198849
4572,27.7371838306181,-16.6140110876234,NA,"80207_7",1.87827758229972
4573,27.7371838306181,-16.6050279347822,NA,"80207_7",0.895459841515083
4574,27.7371838306181,-16.596044781941,NA,"80207_7",0.275263470936792
4575,27.7371838306181,-16.5870616290998,NA,"80207_7",1.16176229417441
4578,27.7466342769763,-16.919438284224,"sinafala","80211_8",1.73906423369181
4579,27.7466342769763,-16.9104551313828,"sinafala","80211_8",1.37306226053721
4580,27.7466342769763,-16.9014719785416,"sinafala","80211_8",1.65718300223683
4581,27.7466342769763,-16.8924888257004,"sinafala","80211_8",2.36795502568737
4582,27.7466342769763,-16.8655393671769,"sinafala","80211_1",1.67285360951756
4583,27.7466342769763,-16.8565562143357,"sinafala","80211_1",1.45810149102256
4584,27.7466342769763,-16.8475730614945,"sinafala","80211_5",1.83657571392491
4585,27.7466342769763,-16.8385899086533,"sinafala","80211_5",0.905285498796706
4586,27.7466342769763,-16.8296067558121,"sinafala","80211_5",0.515822946507138
4587,27.7466342769763,-16.8206236029709,"sinafala","80211_5",1.30866526904855
4588,27.7466342769763,-16.8116404501297,"sinafala","80211_5",2.2713732095677
4589,27.7466342769763,-16.8026572972885,"sinafala","80211_3",1.71676706755369
4590,27.7466342769763,-16.7846909916061,"sinafala","80211_3",1.37721764180506
4591,27.7466342769763,-16.7397752274001,"munyumbwe","80209_6",2.76764051655005
4592,27.7466342769763,-16.7307920745589,"munyumbwe","80209_6",1.83989393420375
4593,27.7466342769763,-16.6679100046706,"munyumbwe","80209_9",3.16272531104217
4594,27.7466342769763,-16.6589268518294,"munyumbwe","80209_9",2.43370059434669
4595,27.7466342769763,-16.640960546147,"munyumbwe","80209_9",1.93985380582258
4596,27.7466342769763,-16.6319773933058,"munyumbwe","80209_9",2.3839252931223
4597,27.7466342769763,-16.6229942404646,"munyumbwe","80209_4",2.80725839957731
4598,27.7466342769763,-16.6050279347822,NA,"80207_7",1.15620791987998
4599,27.7466342769763,-16.596044781941,NA,"80207_7",0.781513537203776
4600,27.7466342769763,-16.5870616290998,NA,"80207_7",1.37284742559845
4601,27.7466342769763,-16.5421458648938,NA,"80207_6",1.27108162946934
4602,27.7466342769763,-16.5331627120526,NA,"80207_6",2.10292860343042
