"mid.x","mid.y","loc.id","catch.y"
26.9338958901666,-17.1889328694599,1672,"Dimbwe"
26.9338958901666,-17.1799497166187,1673,"Dimbwe"
26.9338958901666,-17.1709665637775,1674,"Dimbwe"
26.9338958901666,-17.1619834109363,1675,"Dimbwe"
26.9338958901666,-17.1530002580951,1676,"Dimbwe"
26.9338958901666,-17.1440171052539,1677,"Dimbwe"
26.9338958901666,-17.1260507995715,1678,"Dimbwe"
26.9338958901666,-17.1170676467303,1679,"Dimbwe"
26.9338958901666,-17.1080844938891,1680,"Dimbwe"
26.9338958901666,-17.0991013410479,1681,"Dimbwe"
26.9338958901666,-17.0901181882067,1682,"Nakempa"
26.9338958901666,-17.0901181882067,1682,NA
26.9338958901666,-17.0811350353655,1683,"Nakempa"
26.9338958901666,-17.0721518825243,1684,"Nakempa"
26.9338958901666,-17.0631687296831,1685,"Nakempa"
26.9338958901666,-17.054185576842,1686,"Nakempa"
26.9338958901666,-17.0452024240008,1687,"Nakempa"
26.9338958901666,-17.0362192711596,1688,"Nakempa"
26.9338958901666,-17.0272361183184,1689,"Nakempa"
26.9338958901666,-17.0182529654772,1690,"Nakempa"
26.9338958901666,-17.009269812636,1691,"Nakempa"
26.9338958901666,-17.0002866597948,1692,"Nakempa"
26.9338958901666,-16.9913035069536,1693,"Simukanka"
26.9338958901666,-16.9823203541124,1694,"Simukanka"
26.9338958901666,-16.9733372012712,1695,"Simukanka"
26.9338958901666,-16.96435404843,1696,"Simukanka"
26.9338958901666,-16.9553708955888,1697,"Simukanka"
26.9338958901666,-16.9463877427476,1698,"Simukanka"
26.9338958901666,-16.9374045899064,1699,"Simukanka"
26.9433463365248,-17.7638546512964,1700,"Siameja"
26.9433463365248,-17.7279220399316,1701,"Siameja"
26.9433463365248,-17.7189388870904,1702,"Siameja"
26.9433463365248,-17.7099557342492,1703,"Siameja"
26.9433463365248,-17.6919894285668,1704,"Siameja"
26.9433463365248,-17.6830062757256,1705,"Siameja"
26.9433463365248,-17.6470736643608,1706,"Siameja"
26.9433463365248,-17.6380905115196,1707,"Siameja"
26.9433463365248,-17.6201242058373,1708,"Siameja"
26.9433463365248,-17.5931747473137,1709,NA
26.9433463365248,-17.5841915944725,1710,NA
26.9433463365248,-17.3865622319662,1711,"Masempela"
26.9433463365248,-17.377579079125,1712,"Masempela"
26.9433463365248,-17.3685959262838,1713,"Masempela"
26.9433463365248,-17.3596127734426,1714,"Masempela"
26.9433463365248,-17.3506296206014,1715,"Masempela"
26.9433463365248,-17.3416464677602,1716,"Masempela"
26.9433463365248,-17.332663314919,1717,"Masempela"
26.9433463365248,-17.3146970092366,1718,"Masempela"
26.9433463365248,-17.3057138563954,1719,"Masempela"
26.9433463365248,-17.2967307035542,1720,"Masempela"
26.9433463365248,-17.2787643978718,1721,"Masempela"
26.9433463365248,-17.2697812450306,1722,"Masempela"
26.9433463365248,-17.2607980921894,1723,"Masempela"
26.9433463365248,-17.2518149393482,1724,"Masempela"
26.9433463365248,-17.2428317865071,1725,"Masempela"
26.9433463365248,-17.2338486336659,1726,"Masempela"
26.9433463365248,-17.2248654808247,1727,"Masempela"
26.9433463365248,-17.2158823279835,1728,"Masempela"
26.9433463365248,-17.1979160223011,1729,"Masempela"
26.9433463365248,-17.1979160223011,1729,"Dimbwe"
26.9433463365248,-17.1979160223011,1729,NA
26.9433463365248,-17.1889328694599,1730,"Dimbwe"
26.9433463365248,-17.1799497166187,1731,"Dimbwe"
26.9433463365248,-17.1709665637775,1732,"Dimbwe"
26.9433463365248,-17.1619834109363,1733,"Dimbwe"
26.9433463365248,-17.1530002580951,1734,"Dimbwe"
26.9433463365248,-17.1440171052539,1735,"Dimbwe"
26.9433463365248,-17.1350339524127,1736,"Dimbwe"
26.9433463365248,-17.1260507995715,1737,"Dimbwe"
26.9433463365248,-17.1170676467303,1738,"Dimbwe"
26.9433463365248,-17.1080844938891,1739,"Dimbwe"
26.9433463365248,-17.0991013410479,1740,"Dimbwe"
26.9433463365248,-17.0901181882067,1741,"Dimbwe"
26.9433463365248,-17.0901181882067,1741,"Nakempa"
26.9433463365248,-17.0811350353655,1742,"Nakempa"
26.9433463365248,-17.0631687296831,1743,"Nakempa"
26.9433463365248,-17.054185576842,1744,"Nakempa"
26.9433463365248,-17.0452024240008,1745,"Nakempa"
26.9433463365248,-17.0362192711596,1746,"Nakempa"
26.9433463365248,-17.0272361183184,1747,"Nakempa"
26.9433463365248,-17.0182529654772,1748,"Nakempa"
26.9433463365248,-17.0002866597948,1749,"Simukanka"
26.9433463365248,-17.0002866597948,1749,NA
26.9433463365248,-16.9913035069536,1750,"Simukanka"
26.9433463365248,-16.9823203541124,1751,"Simukanka"
26.9433463365248,-16.9733372012712,1752,"Simukanka"
26.9433463365248,-16.96435404843,1753,"Simukanka"
26.9433463365248,-16.9553708955888,1754,"Simukanka"
26.9433463365248,-16.9463877427476,1755,"Simukanka"
26.9527967828831,-17.7638546512964,1756,"Siameja"
26.9527967828831,-17.7638546512964,1756,NA
26.9527967828831,-17.7548714984552,1757,"Siameja"
26.9527967828831,-17.7189388870904,1758,"Siameja"
26.9527967828831,-17.7099557342492,1759,"Siameja"
26.9527967828831,-17.6470736643608,1760,"Siameja"
26.9527967828831,-17.6201242058373,1761,"Siameja"
26.9527967828831,-17.5931747473137,1762,NA
26.9527967828831,-17.3685959262838,1763,"Masempela"
26.9527967828831,-17.3506296206014,1764,"Masempela"
26.9527967828831,-17.3416464677602,1765,"Masempela"
26.9527967828831,-17.3236801620778,1766,"Masempela"
26.9527967828831,-17.2967307035542,1767,"Masempela"
26.9527967828831,-17.287747550713,1768,"Masempela"
26.9527967828831,-17.2697812450306,1769,"Masempela"
26.9527967828831,-17.2518149393482,1770,"Masempela"
26.9527967828831,-17.2428317865071,1771,"Masempela"
26.9527967828831,-17.2338486336659,1772,"Masempela"
26.9527967828831,-17.2158823279835,1773,"Masempela"
26.9527967828831,-17.1979160223011,1774,NA
26.9527967828831,-17.1979160223011,1774,"Dimbwe"
26.9527967828831,-17.1889328694599,1775,"Dimbwe"
26.9527967828831,-17.1799497166187,1776,"Dimbwe"
26.9527967828831,-17.1619834109363,1777,"Dimbwe"
26.9527967828831,-17.1530002580951,1778,"Dimbwe"
26.9527967828831,-17.1440171052539,1779,"Dimbwe"
26.9527967828831,-17.1350339524127,1780,"Dimbwe"
26.9527967828831,-17.1170676467303,1781,"Dimbwe"
26.9527967828831,-17.1080844938891,1782,"Dimbwe"
26.9527967828831,-17.0991013410479,1783,"Dimbwe"
26.9527967828831,-17.0901181882067,1784,"Nakempa"
26.9527967828831,-17.0811350353655,1785,"Nakempa"
26.9527967828831,-17.0721518825243,1786,"Nakempa"
26.9527967828831,-17.0631687296831,1787,"Nakempa"
26.9527967828831,-17.054185576842,1788,"Nakempa"
26.9527967828831,-17.0452024240008,1789,"Nakempa"
26.9527967828831,-17.0362192711596,1790,"Nakempa"
26.9527967828831,-17.0272361183184,1791,"Nakempa"
26.9527967828831,-17.0182529654772,1792,"Nakempa"
26.9527967828831,-17.009269812636,1793,"Nakempa"
26.9527967828831,-17.0002866597948,1794,"Simukanka"
26.9527967828831,-17.0002866597948,1794,NA
26.9527967828831,-16.9913035069536,1795,"Simukanka"
26.9527967828831,-16.9823203541124,1796,"Simukanka"
26.9527967828831,-16.9733372012712,1797,"Simukanka"
26.9527967828831,-16.96435404843,1798,"Simukanka"
26.9527967828831,-16.9553708955888,1799,"Simukanka"
26.9622472292413,-17.7189388870904,1800,"Siameja"
26.9622472292413,-17.700972581408,1801,"Siameja"
26.9622472292413,-17.6919894285668,1802,"Siameja"
26.9622472292413,-17.6740231228844,1803,"Siameja"
26.9622472292413,-17.6650399700432,1804,"Siameja"
26.9622472292413,-17.6470736643608,1805,"Siameja"
26.9622472292413,-17.6380905115196,1806,"Siameja"
26.9622472292413,-17.6201242058373,1807,"Siameja"
26.9622472292413,-17.6111410529961,1808,"Siameja"
26.9622472292413,-17.5931747473137,1809,NA
26.9622472292413,-17.5752084416313,1810,NA
26.9622472292413,-17.3057138563954,1811,"Masempela"
26.9622472292413,-17.2787643978718,1812,"Masempela"
26.9622472292413,-17.2607980921894,1813,"Masempela"
26.9622472292413,-17.2518149393482,1814,"Masempela"
26.9622472292413,-17.2428317865071,1815,"Masempela"
26.9622472292413,-17.2338486336659,1816,"Masempela"
26.9622472292413,-17.2248654808247,1817,"Masempela"
26.9622472292413,-17.2158823279835,1818,"Masempela"
26.9622472292413,-17.2068991751423,1819,"Masempela"
26.9622472292413,-17.1979160223011,1820,"Masempela"
26.9622472292413,-17.1889328694599,1821,"Dimbwe"
26.9622472292413,-17.1889328694599,1821,NA
26.9622472292413,-17.1799497166187,1822,"Dimbwe"
26.9622472292413,-17.1709665637775,1823,"Dimbwe"
26.9622472292413,-17.1619834109363,1824,"Dimbwe"
26.9622472292413,-17.1530002580951,1825,"Dimbwe"
26.9622472292413,-17.1440171052539,1826,"Dimbwe"
26.9622472292413,-17.1350339524127,1827,"Dimbwe"
26.9622472292413,-17.1260507995715,1828,"Dimbwe"
26.9622472292413,-17.1080844938891,1829,NA
26.9622472292413,-17.0991013410479,1830,"Nakempa"
26.9622472292413,-17.0991013410479,1830,NA
26.9622472292413,-17.0901181882067,1831,"Nakempa"
26.9622472292413,-17.0811350353655,1832,"Nakempa"
26.9622472292413,-17.0721518825243,1833,"Nakempa"
26.9622472292413,-17.0631687296831,1834,"Nakempa"
26.9622472292413,-17.054185576842,1835,"Nakempa"
26.9622472292413,-17.0452024240008,1836,"Nakempa"
26.9622472292413,-17.0362192711596,1837,"Nakempa"
26.9622472292413,-17.0272361183184,1838,"Nakempa"
26.9622472292413,-17.0182529654772,1839,"Nakempa"
26.9622472292413,-17.009269812636,1840,"Nakempa"
26.9622472292413,-17.0002866597948,1841,"Simukanka"
26.9622472292413,-17.0002866597948,1841,NA
26.9622472292413,-16.9913035069536,1842,"Simukanka"
26.9622472292413,-16.9823203541124,1843,"Simukanka"
26.9622472292413,-16.9733372012712,1844,"Simukanka"
26.9622472292413,-16.96435404843,1845,"Simukanka"
26.9622472292413,-16.8296067558121,1846,NA
26.9622472292413,-16.8296067558121,1846,"Harmony"
26.9622472292413,-16.8116404501297,1847,"Harmony"
26.9716976755996,-17.7279220399316,1848,"Siameja"
26.9716976755996,-17.7189388870904,1849,"Siameja"
26.9716976755996,-17.700972581408,1850,"Siameja"
26.9716976755996,-17.6919894285668,1851,"Siameja"
26.9716976755996,-17.6650399700432,1852,"Siameja"
26.9716976755996,-17.656056817202,1853,"Siameja"
26.9716976755996,-17.6470736643608,1854,"Siameja"
26.9716976755996,-17.6111410529961,1855,"Siameja"
26.9716976755996,-17.5662252887901,1856,"Sulwegonde"
26.9716976755996,-17.5662252887901,1856,NA
26.9716976755996,-17.2967307035542,1857,"Masempela"
26.9716976755996,-17.287747550713,1858,"Masempela"
26.9716976755996,-17.2787643978718,1859,"Masempela"
26.9716976755996,-17.2697812450306,1860,"Masempela"
26.9716976755996,-17.2518149393482,1861,"Masempela"
26.9716976755996,-17.2428317865071,1862,"Masempela"
26.9716976755996,-17.2338486336659,1863,"Masempela"
26.9716976755996,-17.2248654808247,1864,"Masempela"
26.9716976755996,-17.2158823279835,1865,"Masempela"
26.9716976755996,-17.2068991751423,1866,"Masempela"
26.9716976755996,-17.1979160223011,1867,"Masempela"
26.9716976755996,-17.1889328694599,1868,NA
26.9716976755996,-17.1530002580951,1869,"Dimbwe"
26.9716976755996,-17.1440171052539,1870,"Dimbwe"
26.9716976755996,-17.1080844938891,1871,NA
26.9716976755996,-17.0991013410479,1872,"Nakempa"
26.9716976755996,-17.0901181882067,1873,"Nakempa"
26.9716976755996,-17.0811350353655,1874,"Nakempa"
26.9716976755996,-17.0721518825243,1875,"Nakempa"
26.9716976755996,-17.0631687296831,1876,"Nakempa"
26.9716976755996,-17.054185576842,1877,"Nakempa"
26.9716976755996,-17.0452024240008,1878,"Nakempa"
26.9716976755996,-17.0362192711596,1879,"Nakempa"
26.9716976755996,-17.0272361183184,1880,"Nakempa"
26.9716976755996,-17.0182529654772,1881,"Nakempa"
26.9716976755996,-17.009269812636,1882,"Nakempa"
26.9716976755996,-16.9913035069536,1883,"Simukanka"
26.9716976755996,-16.9823203541124,1884,"Simukanka"
26.9716976755996,-16.9733372012712,1885,"Simukanka"
26.9716976755996,-16.8296067558121,1886,"Harmony"
26.9716976755996,-16.8206236029709,1887,"Harmony"
26.9716976755996,-16.8116404501297,1888,"Harmony"
26.9811481219578,-17.7548714984552,1889,"Siameja"
26.9811481219578,-17.745888345614,1890,"Siameja"
26.9811481219578,-17.7189388870904,1891,"Siameja"
26.9811481219578,-17.7099557342492,1892,"Siameja"
26.9811481219578,-17.6919894285668,1893,"Siameja"
26.9811481219578,-17.6830062757256,1894,"Siameja"
26.9811481219578,-17.6740231228844,1895,"Siameja"
26.9811481219578,-17.6650399700432,1896,"Siameja"
26.9811481219578,-17.656056817202,1897,"Siameja"
26.9811481219578,-17.6470736643608,1898,"Siameja"
26.9811481219578,-17.6291073586784,1899,"Siameja"
26.9811481219578,-17.6201242058373,1900,"Siameja"
26.9811481219578,-17.6111410529961,1901,"Siameja"
26.9811481219578,-17.5931747473137,1902,NA
26.9811481219578,-17.5752084416313,1903,"Sulwegonde"
26.9811481219578,-17.5662252887901,1904,"Sulwegonde"
26.9811481219578,-17.422494843331,1905,NA
26.9811481219578,-17.4135116904898,1906,NA
26.9811481219578,-17.2967307035542,1907,"Masempela"
26.9811481219578,-17.287747550713,1908,"Masempela"
26.9811481219578,-17.2787643978718,1909,"Masempela"
26.9811481219578,-17.2697812450306,1910,"Masempela"
26.9811481219578,-17.2607980921894,1911,"Masempela"
26.9811481219578,-17.2518149393482,1912,"Masempela"
26.9811481219578,-17.2428317865071,1913,"Masempela"
26.9811481219578,-17.2248654808247,1914,"Masempela"
26.9811481219578,-17.2158823279835,1915,"Masempela"
26.9811481219578,-17.2068991751423,1916,"Masempela"
26.9811481219578,-17.1979160223011,1917,"Masempela"
26.9811481219578,-17.1799497166187,1918,"Masuka"
26.9811481219578,-17.1619834109363,1919,"Masuka"
26.9811481219578,-17.0991013410479,1920,"Nakempa"
26.9811481219578,-17.0811350353655,1921,"Nakempa"
26.9811481219578,-17.0452024240008,1922,"Simakutu"
26.9811481219578,-17.0362192711596,1923,"Nakempa"
26.9811481219578,-17.0272361183184,1924,"Nakempa"
26.9811481219578,-17.009269812636,1925,"Nakempa"
26.9811481219578,-17.009269812636,1925,NA
26.9811481219578,-17.0002866597948,1926,NA
26.9811481219578,-16.9823203541124,1927,"Simukanka"
26.9811481219578,-16.9733372012712,1928,"Simukanka"
26.9811481219578,-16.8296067558121,1929,"Harmony"
26.9811481219578,-16.8206236029709,1930,"Harmony"
26.9811481219578,-16.8116404501297,1931,"Harmony"
26.9811481219578,-16.8026572972885,1932,"Harmony"
26.9811481219578,-16.7936741444473,1933,"Harmony"
26.9811481219578,-16.7846909916061,1934,NA
26.9905985683161,-17.745888345614,1935,NA
26.9905985683161,-17.745888345614,1935,"Siameja"
26.9905985683161,-17.745888345614,1935,"Kafwambila"
26.9905985683161,-17.7369051927728,1936,NA
26.9905985683161,-17.7279220399316,1937,NA
26.9905985683161,-17.7189388870904,1938,"Siameja"
26.9905985683161,-17.7099557342492,1939,"Siameja"
26.9905985683161,-17.6919894285668,1940,"Siameja"
26.9905985683161,-17.6650399700432,1941,"Siameja"
26.9905985683161,-17.6201242058373,1942,"Siameja"
26.9905985683161,-17.6111410529961,1943,"Siameja"
26.9905985683161,-17.6021579001549,1944,NA
26.9905985683161,-17.6021579001549,1944,"Siameja"
26.9905985683161,-17.5931747473137,1945,"Sulwegonde"
26.9905985683161,-17.5931747473137,1945,NA
26.9905985683161,-17.4404611490133,1946,NA
26.9905985683161,-17.4314779961722,1947,NA
26.9905985683161,-17.422494843331,1948,NA
26.9905985683161,-17.3955453848074,1949,NA
26.9905985683161,-17.2967307035542,1950,NA
26.9905985683161,-17.287747550713,1951,NA
26.9905985683161,-17.2787643978718,1952,"Masempela"
26.9905985683161,-17.2787643978718,1952,NA
26.9905985683161,-17.2697812450306,1953,"Masempela"
26.9905985683161,-17.2607980921894,1954,"Masempela"
26.9905985683161,-17.2518149393482,1955,"Masempela"
26.9905985683161,-17.2428317865071,1956,"Masempela"
26.9905985683161,-17.2338486336659,1957,"Masempela"
26.9905985683161,-17.2068991751423,1958,"Masuka"
26.9905985683161,-17.1889328694599,1959,"Masuka"
26.9905985683161,-17.1799497166187,1960,"Masuka"
26.9905985683161,-17.1709665637775,1961,"Masuka"
26.9905985683161,-17.1619834109363,1962,"Masuka"
26.9905985683161,-17.0901181882067,1963,"Nakempa"
26.9905985683161,-17.0811350353655,1964,"Nakempa"
26.9905985683161,-17.0452024240008,1965,"Nakempa"
26.9905985683161,-17.0452024240008,1965,"Simakutu"
26.9905985683161,-17.0362192711596,1966,"Nakempa"
26.9905985683161,-17.0272361183184,1967,"Nakempa"
26.9905985683161,-17.0182529654772,1968,"Nakempa"
26.9905985683161,-17.009269812636,1969,"Nakempa"
26.9905985683161,-17.0002866597948,1970,NA
26.9905985683161,-16.9823203541124,1971,"Simukanka"
26.9905985683161,-16.9733372012712,1972,"Simukanka"
26.9905985683161,-16.8296067558121,1973,"Harmony"
26.9905985683161,-16.8206236029709,1974,"Harmony"
26.9905985683161,-16.8116404501297,1975,"Harmony"
26.9905985683161,-16.8026572972885,1976,"Harmony"
26.9905985683161,-16.7936741444473,1977,"Harmony"
26.9905985683161,-16.7846909916061,1978,NA
26.9905985683161,-16.7846909916061,1978,"Harmony"
27.0000490146743,-17.745888345614,1979,"Kafwambila"
27.0000490146743,-17.7369051927728,1980,"Kafwambila"
27.0000490146743,-17.7279220399316,1981,NA
27.0000490146743,-17.7099557342492,1982,"Siameja"
27.0000490146743,-17.6919894285668,1983,"Siameja"
27.0000490146743,-17.6111410529961,1984,"Siameja"
27.0000490146743,-17.6021579001549,1985,"Sulwegonde"
27.0000490146743,-17.6021579001549,1985,"Siameja"
27.0000490146743,-17.5931747473137,1986,"Sulwegonde"
27.0000490146743,-17.5841915944725,1987,"Sulwegonde"
27.0000490146743,-17.5752084416313,1988,"Sulwegonde"
27.0000490146743,-17.5392758302665,1989,"Sulwegonde"
27.0000490146743,-17.5302926774253,1990,NA
27.0000490146743,-17.5123263717429,1991,NA
27.0000490146743,-17.4404611490133,1992,NA
27.0000490146743,-17.4314779961722,1993,NA
27.0000490146743,-17.4135116904898,1994,NA
27.0000490146743,-17.4045285376486,1995,NA
27.0000490146743,-17.3955453848074,1996,NA
27.0000490146743,-17.3596127734426,1997,NA
27.0000490146743,-17.3506296206014,1998,NA
27.0000490146743,-17.3416464677602,1999,NA
27.0000490146743,-17.3057138563954,2000,NA
27.0000490146743,-17.2967307035542,2001,NA
27.0000490146743,-17.287747550713,2002,NA
27.0000490146743,-17.2787643978718,2003,NA
27.0000490146743,-17.2158823279835,2004,"Masuka"
27.0000490146743,-17.2068991751423,2005,"Masuka"
27.0000490146743,-17.1979160223011,2006,"Masuka"
27.0000490146743,-17.1889328694599,2007,"Masuka"
27.0000490146743,-17.1799497166187,2008,"Masuka"
27.0000490146743,-17.1709665637775,2009,"Masuka"
27.0000490146743,-17.1530002580951,2010,"Masuka"
27.0000490146743,-17.0362192711596,2011,"Nakempa"
27.0000490146743,-17.0272361183184,2012,"Nakempa"
27.0000490146743,-17.0182529654772,2013,NA
27.0000490146743,-17.009269812636,2014,NA
27.0000490146743,-17.009269812636,2014,"Nakempa"
27.0000490146743,-17.0002866597948,2015,NA
27.0000490146743,-16.8206236029709,2016,"Harmony"
27.0000490146743,-16.8116404501297,2017,"Harmony"
27.0000490146743,-16.7936741444473,2018,"Harmony"
27.0094994610326,-17.7548714984552,2019,"Kafwambila"
27.0094994610326,-17.745888345614,2020,"Kafwambila"
27.0094994610326,-17.7189388870904,2021,"Siameja"
27.0094994610326,-17.7099557342492,2022,"Siameja"
27.0094994610326,-17.700972581408,2023,"Siameja"
27.0094994610326,-17.6021579001549,2024,"Sulwegonde"
27.0094994610326,-17.5841915944725,2025,"Sulwegonde"
27.0094994610326,-17.5752084416313,2026,"Sulwegonde"
27.0094994610326,-17.5662252887901,2027,"Sulwegonde"
27.0094994610326,-17.5482589831077,2028,"Sulwegonde"
27.0094994610326,-17.422494843331,2029,NA
27.0094994610326,-17.4135116904898,2030,NA
27.0094994610326,-17.3955453848074,2031,NA
27.0094994610326,-17.3596127734426,2032,NA
27.0094994610326,-17.3506296206014,2033,NA
27.0094994610326,-17.3416464677602,2034,NA
27.0094994610326,-17.332663314919,2035,NA
27.0094994610326,-17.3236801620778,2036,NA
27.0094994610326,-17.2967307035542,2037,NA
27.0094994610326,-17.287747550713,2038,NA
27.0094994610326,-17.2787643978718,2039,NA
27.0094994610326,-17.2697812450306,2040,NA
27.0094994610326,-17.2607980921894,2041,NA
27.0094994610326,-17.2518149393482,2042,NA
27.0094994610326,-17.2428317865071,2043,NA
27.0094994610326,-17.2338486336659,2044,NA
27.0094994610326,-17.2248654808247,2045,"Masuka"
27.0094994610326,-17.2158823279835,2046,"Masuka"
27.0094994610326,-17.2068991751423,2047,"Masuka"
27.0094994610326,-17.1979160223011,2048,"Masuka"
27.0094994610326,-17.1889328694599,2049,"Masuka"
27.0094994610326,-17.1799497166187,2050,"Masuka"
27.0094994610326,-17.1619834109363,2051,"Masuka"
27.0094994610326,-17.1530002580951,2052,"Masuka"
27.0094994610326,-17.0182529654772,2053,NA
27.0094994610326,-17.009269812636,2054,NA
27.0189499073908,-17.7548714984552,2055,"Kafwambila"
27.0189499073908,-17.745888345614,2056,"Kafwambila"
27.0189499073908,-17.7099557342492,2057,"Siameja"
27.0189499073908,-17.700972581408,2058,"Siameja"
27.0189499073908,-17.6650399700432,2059,"Siameja"
27.0189499073908,-17.656056817202,2060,"Siameja"
27.0189499073908,-17.6380905115196,2061,"Siameja"
27.0189499073908,-17.6291073586784,2062,"Siameja"
27.0189499073908,-17.6111410529961,2063,"Siameja"
27.0189499073908,-17.5931747473137,2064,"Sulwegonde"
27.0189499073908,-17.5841915944725,2065,"Sulwegonde"
27.0189499073908,-17.5752084416313,2066,"Sulwegonde"
27.0189499073908,-17.5572421359489,2067,"Sulwegonde"
27.0189499073908,-17.5482589831077,2068,"Sulwegonde"
27.0189499073908,-17.5392758302665,2069,"Sulwegonde"
27.0189499073908,-17.5302926774253,2070,"Sulwegonde"
27.0189499073908,-17.5033432189017,2071,"Sulwegonde"
27.0189499073908,-17.4584274546957,2072,NA
27.0189499073908,-17.3955453848074,2073,NA
27.0189499073908,-17.3865622319662,2074,NA
27.0189499073908,-17.3416464677602,2075,NA
27.0189499073908,-17.332663314919,2076,NA
27.0189499073908,-17.3236801620778,2077,NA
27.0189499073908,-17.3146970092366,2078,NA
27.0189499073908,-17.287747550713,2079,NA
27.0189499073908,-17.2787643978718,2080,NA
27.0189499073908,-17.2607980921894,2081,NA
27.0189499073908,-17.2518149393482,2082,NA
27.0189499073908,-17.2428317865071,2083,NA
27.0189499073908,-17.2068991751423,2084,"Masuka"
27.0189499073908,-17.1979160223011,2085,"Masuka"
27.0189499073908,-17.1889328694599,2086,"Masuka"
27.0189499073908,-17.1799497166187,2087,"Masuka"
27.0189499073908,-17.1709665637775,2088,"Masuka"
27.0189499073908,-17.1619834109363,2089,"Masuka"
27.0189499073908,-17.1530002580951,2090,"Masuka"
27.0284003537491,-17.745888345614,2091,"Kafwambila"
27.0284003537491,-17.7189388870904,2092,"Siameja"
27.0284003537491,-17.7099557342492,2093,"Siameja"
27.0284003537491,-17.700972581408,2094,"Siameja"
27.0284003537491,-17.6919894285668,2095,"Siameja"
27.0284003537491,-17.6830062757256,2096,"Siameja"
27.0284003537491,-17.6380905115196,2097,"Siameja"
27.0284003537491,-17.5931747473137,2098,"Sulwegonde"
27.0284003537491,-17.5752084416313,2099,"Sulwegonde"
27.0284003537491,-17.5662252887901,2100,"Sulwegonde"
27.0284003537491,-17.5572421359489,2101,"Sulwegonde"
27.0284003537491,-17.5302926774253,2102,"Sulwegonde"
27.0284003537491,-17.5123263717429,2103,"Sulwegonde"
27.0284003537491,-17.5033432189017,2104,"Sulwegonde"
27.0284003537491,-17.4763937603781,2105,"Sulwegonde"
27.0284003537491,-17.3955453848074,2106,NA
27.0284003537491,-17.3506296206014,2107,NA
27.0284003537491,-17.3416464677602,2108,NA
27.0284003537491,-17.3236801620778,2109,NA
27.0284003537491,-17.3146970092366,2110,NA
27.0284003537491,-17.287747550713,2111,NA
27.0284003537491,-17.2518149393482,2112,NA
27.0284003537491,-17.2428317865071,2113,NA
27.0284003537491,-17.2338486336659,2114,NA
27.0284003537491,-17.2248654808247,2115,"Masuka"
27.0284003537491,-17.2068991751423,2116,"Masuka"
27.0284003537491,-17.1979160223011,2117,"Masuka"
27.0284003537491,-17.1799497166187,2118,"Masuka"
27.0284003537491,-17.1709665637775,2119,"Masuka"
27.0284003537491,-17.1619834109363,2120,"Masuka"
27.0378508001073,-17.7548714984552,2121,"Kafwambila"
27.0378508001073,-17.745888345614,2122,"Kafwambila"
27.0378508001073,-17.7099557342492,2123,"Siameja"
27.0378508001073,-17.700972581408,2124,"Siameja"
27.0378508001073,-17.6919894285668,2125,"Siameja"
27.0378508001073,-17.6380905115196,2126,"Siameja"
27.0378508001073,-17.6291073586784,2127,"Siameja"
27.0378508001073,-17.6201242058373,2128,"Siameja"
27.0378508001073,-17.6111410529961,2129,"Siameja"
27.0378508001073,-17.5931747473137,2130,"Sulwegonde"
27.0378508001073,-17.5841915944725,2131,"Sulwegonde"
27.0378508001073,-17.5572421359489,2132,"Sulwegonde"
27.0378508001073,-17.5302926774253,2133,"Sulwegonde"
27.0378508001073,-17.4674106075369,2134,"Sulwegonde"
27.0378508001073,-17.4584274546957,2135,"Sulwegonde"
27.0378508001073,-17.4494443018545,2136,"Sulwegonde"
27.0378508001073,-17.3865622319662,2137,NA
27.0378508001073,-17.3416464677602,2138,NA
27.0378508001073,-17.332663314919,2139,NA
27.0378508001073,-17.3236801620778,2140,NA
27.0378508001073,-17.287747550713,2141,"Masuku Mines"
27.0378508001073,-17.2607980921894,2142,"Masuku Mines"
27.0378508001073,-17.2338486336659,2143,NA
27.0378508001073,-17.2338486336659,2143,"Masuka"
27.0378508001073,-17.2248654808247,2144,"Masuka"
27.0378508001073,-17.2068991751423,2145,"Masuka"
27.0378508001073,-17.1979160223011,2146,"Masuka"
27.0378508001073,-17.1889328694599,2147,"Masuka"
27.0378508001073,-17.1799497166187,2148,"Masuka"
27.0473012464656,-17.7099557342492,2149,"Siameja"
27.0473012464656,-17.700972581408,2150,"Siameja"
27.0473012464656,-17.6919894285668,2151,"Siameja"
27.0473012464656,-17.6830062757256,2152,"Siameja"
27.0473012464656,-17.6380905115196,2153,"Siameja"
27.0473012464656,-17.6291073586784,2154,"Siameja"
27.0473012464656,-17.6111410529961,2155,"Siameja"
27.0473012464656,-17.5482589831077,2156,"Sulwegonde"
27.0473012464656,-17.5392758302665,2157,"Sulwegonde"
27.0473012464656,-17.5302926774253,2158,"Sulwegonde"
27.0473012464656,-17.5123263717429,2159,"Sulwegonde"
27.0473012464656,-17.5033432189017,2160,"Sulwegonde"
27.0473012464656,-17.3865622319662,2161,NA
27.0473012464656,-17.377579079125,2162,NA
27.0473012464656,-17.3416464677602,2163,NA
27.0473012464656,-17.3236801620778,2164,"Masuku Mines"
27.0473012464656,-17.3146970092366,2165,"Masuku Mines"
27.0473012464656,-17.287747550713,2166,"Masuku Mines"
27.0473012464656,-17.2787643978718,2167,"Masuku Mines"
27.0473012464656,-17.2697812450306,2168,"Masuku Mines"
27.0473012464656,-17.2518149393482,2169,"Masuku Mines"
